id,subset,llm_correct,assessor_correct
267,math_algebra_hard,0,0.06
122,math_algebra_hard,0,0.13
175,math_algebra_hard,0,0.0
230,math_algebra_hard,0,0.0
17,math_algebra_hard,0,0.13
216,math_algebra_hard,0,0.09
297,math_algebra_hard,0,0.08
209,math_algebra_hard,0,0.14
32,math_algebra_hard,0,0.37
16,math_algebra_hard,0,0.0
292,math_algebra_hard,0,0.01
259,math_algebra_hard,0,0.0
276,math_algebra_hard,0,0.01
30,math_algebra_hard,0,0.16
258,math_algebra_hard,0,0.06
257,math_algebra_hard,0,0.01
23,math_algebra_hard,0,0.0
232,math_algebra_hard,0,0.12
123,math_algebra_hard,0,0.0
110,math_algebra_hard,0,0.09
49,math_algebra_hard,0,0.06
211,math_algebra_hard,0,0.02
268,math_algebra_hard,0,0.03
243,math_algebra_hard,0,0.07
213,math_algebra_hard,0,0.02
93,math_algebra_hard,0,0.03
139,math_algebra_hard,0,0.2
102,math_algebra_hard,0,0.06
2,math_algebra_hard,0,0.17
54,math_algebra_hard,0,0.05
274,math_algebra_hard,0,0.09
245,math_algebra_hard,0,0.07
171,math_algebra_hard,0,0.0
52,math_algebra_hard,0,0.01
210,math_algebra_hard,0,0.01
135,math_algebra_hard,0,0.08
137,math_algebra_hard,0,0.03
131,math_algebra_hard,0,0.05
201,math_algebra_hard,0,0.02
207,math_algebra_hard,0,0.03
159,math_algebra_hard,0,0.14
240,math_algebra_hard,0,0.09
184,math_algebra_hard,0,0.15
105,math_algebra_hard,0,0.01
178,math_algebra_hard,0,0.03
97,math_algebra_hard,0,0.11
280,math_algebra_hard,0,0.02
266,math_algebra_hard,0,0.03
140,math_algebra_hard,0,0.13
212,math_algebra_hard,0,0.42
154,math_algebra_hard,0,0.26
221,math_algebra_hard,0,0.02
18,math_algebra_hard,0,1.0
149,math_algebra_hard,0,0.17
158,math_algebra_hard,0,0.03
15,math_algebra_hard,0,0.02
98,math_algebra_hard,0,0.0
118,math_algebra_hard,0,0.0
238,math_algebra_hard,0,0.37
281,math_algebra_hard,0,0.03
183,math_algebra_hard,0,0.01
59,math_algebra_hard,0,0.13
219,math_algebra_hard,0,0.07
298,math_algebra_hard,0,0.02
202,math_algebra_hard,0,0.06
1,math_algebra_hard,0,0.37
294,math_algebra_hard,0,0.01
22,math_algebra_hard,0,0.02
143,math_algebra_hard,0,0.03
119,math_algebra_hard,0,0.01
269,math_algebra_hard,0,0.01
198,math_algebra_hard,0,0.0
90,math_algebra_hard,0,0.0
40,math_algebra_hard,0,0.04
166,math_algebra_hard,0,0.01
21,math_algebra_hard,0,0.04
155,math_algebra_hard,0,0.05
82,math_algebra_hard,0,0.5
252,math_algebra_hard,0,0.12
282,math_algebra_hard,0,0.0
84,math_algebra_hard,0,0.0
92,math_algebra_hard,0,0.0
287,math_algebra_hard,0,0.06
215,math_algebra_hard,0,1.0
144,math_algebra_hard,0,0.09
167,math_algebra_hard,0,0.03
128,math_algebra_hard,0,0.05
96,math_algebra_hard,0,0.08
251,math_algebra_hard,0,0.05
48,math_algebra_hard,0,0.0
89,math_algebra_hard,0,0.01
236,math_algebra_hard,0,0.07
227,math_algebra_hard,0,0.65
76,math_algebra_hard,0,0.13
200,math_algebra_hard,0,0.0
214,math_algebra_hard,0,0.03
26,math_algebra_hard,0,0.01
28,math_algebra_hard,0,0.02
228,math_algebra_hard,0,0.11
193,math_algebra_hard,0,0.16
79,math_algebra_hard,0,0.0
194,math_algebra_hard,0,0.03
86,math_algebra_hard,0,0.36
61,math_algebra_hard,0,0.17
277,math_algebra_hard,0,0.14
220,math_algebra_hard,0,0.04
101,math_algebra_hard,0,1.0
45,math_algebra_hard,0,0.62
37,math_algebra_hard,0,0.03
225,math_algebra_hard,0,0.06
199,math_algebra_hard,0,0.01
272,math_algebra_hard,0,0.0
168,math_algebra_hard,0,0.01
264,math_algebra_hard,0,0.04
172,math_algebra_hard,0,0.06
255,math_algebra_hard,0,0.29
186,math_algebra_hard,0,0.02
19,math_algebra_hard,0,0.04
291,math_algebra_hard,0,0.01
104,math_algebra_hard,0,0.05
108,math_algebra_hard,0,0.03
132,math_algebra_hard,0,0.03
117,math_counting_and_prob_hard,0,0.07
100,math_counting_and_prob_hard,0,0.24
53,math_counting_and_prob_hard,0,0.08
70,math_counting_and_prob_hard,0,0.2
103,math_counting_and_prob_hard,0,0.07
108,math_counting_and_prob_hard,0,0.12
71,math_counting_and_prob_hard,0,0.38
46,math_counting_and_prob_hard,0,0.16
19,math_counting_and_prob_hard,0,0.26
85,math_counting_and_prob_hard,0,0.08
7,math_counting_and_prob_hard,0,0.12
116,math_counting_and_prob_hard,0,0.17
52,math_counting_and_prob_hard,0,0.01
89,math_counting_and_prob_hard,0,0.06
15,math_counting_and_prob_hard,0,0.26
5,math_counting_and_prob_hard,0,0.13
13,math_counting_and_prob_hard,0,0.23
122,math_counting_and_prob_hard,0,0.42
97,math_counting_and_prob_hard,0,0.1
113,math_counting_and_prob_hard,0,0.11
50,math_counting_and_prob_hard,0,0.38
20,math_counting_and_prob_hard,0,0.01
24,math_counting_and_prob_hard,0,0.34
3,math_counting_and_prob_hard,0,0.12
12,math_counting_and_prob_hard,0,0.23
84,math_counting_and_prob_hard,0,0.33
101,math_counting_and_prob_hard,0,0.02
86,math_counting_and_prob_hard,0,0.07
67,math_counting_and_prob_hard,0,0.52
72,math_counting_and_prob_hard,0,0.09
30,math_counting_and_prob_hard,0,0.11
21,math_counting_and_prob_hard,0,0.17
109,math_counting_and_prob_hard,0,0.6
81,math_counting_and_prob_hard,0,0.21
33,math_counting_and_prob_hard,0,0.08
60,math_counting_and_prob_hard,0,0.06
119,math_counting_and_prob_hard,0,0.12
4,math_counting_and_prob_hard,0,0.03
65,math_counting_and_prob_hard,0,0.0
31,math_counting_and_prob_hard,0,0.05
106,math_counting_and_prob_hard,0,0.1
51,math_counting_and_prob_hard,0,0.34
94,math_counting_and_prob_hard,0,0.33
115,math_counting_and_prob_hard,0,0.31
80,math_counting_and_prob_hard,0,0.24
61,math_counting_and_prob_hard,0,0.15
2,math_counting_and_prob_hard,0,0.14
35,math_counting_and_prob_hard,0,0.3
34,math_counting_and_prob_hard,0,0.32
104,math_counting_and_prob_hard,0,0.06
25,math_counting_and_prob_hard,0,0.06
40,math_counting_and_prob_hard,0,0.15
73,math_counting_and_prob_hard,0,0.33
79,math_counting_and_prob_hard,0,0.06
66,math_counting_and_prob_hard,0,0.07
95,math_counting_and_prob_hard,0,0.06
49,math_counting_and_prob_hard,0,0.1
54,math_counting_and_prob_hard,0,0.24
99,math_counting_and_prob_hard,0,0.18
18,math_counting_and_prob_hard,0,0.09
78,math_counting_and_prob_hard,0,0.04
41,math_counting_and_prob_hard,0,0.12
107,math_counting_and_prob_hard,0,0.05
23,math_counting_and_prob_hard,0,0.06
44,math_counting_and_prob_hard,0,0.16
87,math_counting_and_prob_hard,0,0.01
10,math_counting_and_prob_hard,0,0.14
27,math_counting_and_prob_hard,0,0.2
63,math_counting_and_prob_hard,0,0.09
59,math_counting_and_prob_hard,0,0.06
45,math_counting_and_prob_hard,0,0.31
110,math_counting_and_prob_hard,0,0.43
38,math_counting_and_prob_hard,0,0.1
68,math_counting_and_prob_hard,0,0.13
22,math_counting_and_prob_hard,0,0.21
74,math_counting_and_prob_hard,0,0.41
102,math_counting_and_prob_hard,0,0.6
8,math_counting_and_prob_hard,0,0.24
14,math_counting_and_prob_hard,0,0.08
6,math_counting_and_prob_hard,0,0.48
62,math_counting_and_prob_hard,0,0.14
55,math_counting_and_prob_hard,0,0.37
11,math_counting_and_prob_hard,0,0.17
88,math_counting_and_prob_hard,0,0.14
118,math_counting_and_prob_hard,0,0.05
48,math_counting_and_prob_hard,0,0.16
105,math_counting_and_prob_hard,0,0.17
121,math_counting_and_prob_hard,0,0.03
1,math_counting_and_prob_hard,0,0.16
77,math_counting_and_prob_hard,0,0.07
92,math_counting_and_prob_hard,0,0.32
120,math_counting_and_prob_hard,0,0.13
112,math_counting_and_prob_hard,0,0.06
75,math_counting_and_prob_hard,0,0.2
29,math_counting_and_prob_hard,0,0.16
17,math_counting_and_prob_hard,0,0.77
64,math_counting_and_prob_hard,0,0.1
111,math_counting_and_prob_hard,0,0.2
120,math_geometry_hard,0,0.11
70,math_geometry_hard,0,0.02
123,math_geometry_hard,0,0.03
47,math_geometry_hard,0,0.0
79,math_geometry_hard,0,1.0
25,math_geometry_hard,0,0.08
9,math_geometry_hard,0,0.35
115,math_geometry_hard,0,0.19
46,math_geometry_hard,0,0.11
65,math_geometry_hard,0,0.04
117,math_geometry_hard,0,0.0
97,math_geometry_hard,0,0.02
124,math_geometry_hard,0,0.0
52,math_geometry_hard,0,0.5
108,math_geometry_hard,0,0.12
112,math_geometry_hard,0,0.62
5,math_geometry_hard,0,0.1
13,math_geometry_hard,0,0.17
7,math_geometry_hard,0,0.04
107,math_geometry_hard,0,0.18
125,math_geometry_hard,0,0.09
50,math_geometry_hard,0,0.12
20,math_geometry_hard,0,0.01
24,math_geometry_hard,0,0.04
102,math_geometry_hard,0,0.07
63,math_geometry_hard,0,0.06
12,math_geometry_hard,0,0.02
84,math_geometry_hard,0,0.25
41,math_geometry_hard,0,0.02
86,math_geometry_hard,0,0.1
81,math_geometry_hard,0,0.0
72,math_geometry_hard,0,0.43
30,math_geometry_hard,0,0.07
21,math_geometry_hard,0,0.12
89,math_geometry_hard,0,0.14
118,math_geometry_hard,0,0.03
83,math_geometry_hard,0,0.08
71,math_geometry_hard,0,0.13
60,math_geometry_hard,0,0.07
129,math_geometry_hard,0,0.18
4,math_geometry_hard,0,0.02
77,math_geometry_hard,0,0.04
106,math_geometry_hard,0,0.08
67,math_geometry_hard,0,0.06
94,math_geometry_hard,0,0.04
32,math_geometry_hard,0,0.18
80,math_geometry_hard,0,0.06
113,math_geometry_hard,0,0.33
2,math_geometry_hard,0,0.04
109,math_geometry_hard,0,0.38
57,math_geometry_hard,0,0.21
34,math_geometry_hard,0,0.02
27,math_geometry_hard,0,0.06
104,math_geometry_hard,0,0.0
17,math_geometry_hard,0,0.03
40,math_geometry_hard,0,0.0
43,math_geometry_hard,0,0.61
85,math_geometry_hard,0,0.18
66,math_geometry_hard,0,0.48
103,math_geometry_hard,0,0.29
45,math_geometry_hard,0,0.09
54,math_geometry_hard,0,0.01
111,math_geometry_hard,0,0.15
18,math_geometry_hard,0,1.0
78,math_geometry_hard,0,0.13
33,math_geometry_hard,0,0.1
119,math_geometry_hard,0,0.48
15,math_geometry_hard,0,0.05
44,math_geometry_hard,0,0.08
93,math_geometry_hard,0,0.0
10,math_geometry_hard,0,0.05
19,math_geometry_hard,0,0.03
55,math_geometry_hard,0,0.1
51,math_geometry_hard,0,0.08
37,math_geometry_hard,0,0.01
110,math_geometry_hard,0,0.16
38,math_geometry_hard,0,0.05
35,math_geometry_hard,0,0.1
64,math_geometry_hard,0,0.22
23,math_geometry_hard,0,0.19
22,math_geometry_hard,0,0.11
48,math_geometry_hard,0,0.29
14,math_geometry_hard,0,0.18
62,math_geometry_hard,0,0.06
8,math_geometry_hard,0,0.12
127,math_geometry_hard,0,0.28
92,math_geometry_hard,0,0.1
6,math_geometry_hard,0,1.0
74,math_geometry_hard,0,0.08
126,math_geometry_hard,0,0.36
128,math_geometry_hard,0,0.14
3,math_geometry_hard,0,0.16
11,math_geometry_hard,0,0.03
100,math_geometry_hard,0,0.35
121,math_geometry_hard,0,0.01
88,math_geometry_hard,0,0.16
68,math_geometry_hard,0,0.11
131,math_geometry_hard,0,1.0
87,math_geometry_hard,0,0.27
122,math_geometry_hard,0,0.01
69,math_geometry_hard,0,0.46
116,math_geometry_hard,0,0.09
59,math_geometry_hard,0,0.09
130,math_geometry_hard,0,0.29
53,math_geometry_hard,0,0.02
85,math_intermediate_algebra_hard,0,0.04
171,math_intermediate_algebra_hard,0,0.03
183,math_intermediate_algebra_hard,0,0.02
6,math_intermediate_algebra_hard,0,0.0
74,math_intermediate_algebra_hard,0,0.02
138,math_intermediate_algebra_hard,0,0.06
90,math_intermediate_algebra_hard,0,0.01
272,math_intermediate_algebra_hard,0,0.0
218,math_intermediate_algebra_hard,0,0.07
105,math_intermediate_algebra_hard,0,0.08
20,math_intermediate_algebra_hard,0,0.19
116,math_intermediate_algebra_hard,0,0.0
207,math_intermediate_algebra_hard,0,0.0
273,math_intermediate_algebra_hard,0,0.0
263,math_intermediate_algebra_hard,0,0.05
208,math_intermediate_algebra_hard,0,0.06
36,math_intermediate_algebra_hard,0,0.08
21,math_intermediate_algebra_hard,0,0.12
243,math_intermediate_algebra_hard,0,0.03
103,math_intermediate_algebra_hard,0,0.07
14,math_intermediate_algebra_hard,0,0.03
190,math_intermediate_algebra_hard,0,0.08
29,math_intermediate_algebra_hard,0,0.05
236,math_intermediate_algebra_hard,0,0.06
192,math_intermediate_algebra_hard,0,0.05
70,math_intermediate_algebra_hard,0,0.08
4,math_intermediate_algebra_hard,0,0.05
126,math_intermediate_algebra_hard,0,0.03
101,math_intermediate_algebra_hard,0,0.06
181,math_intermediate_algebra_hard,0,0.06
152,math_intermediate_algebra_hard,0,0.14
161,math_intermediate_algebra_hard,0,0.04
94,math_intermediate_algebra_hard,0,0.06
269,math_intermediate_algebra_hard,0,0.01
222,math_intermediate_algebra_hard,0,0.1
177,math_intermediate_algebra_hard,0,0.02
242,math_intermediate_algebra_hard,0,0.03
69,math_intermediate_algebra_hard,0,0.04
15,math_intermediate_algebra_hard,0,0.26
61,math_intermediate_algebra_hard,0,0.08
227,math_intermediate_algebra_hard,0,0.06
197,math_intermediate_algebra_hard,0,0.1
64,math_intermediate_algebra_hard,0,0.05
12,math_intermediate_algebra_hard,0,0.06
65,math_intermediate_algebra_hard,0,0.03
167,math_intermediate_algebra_hard,0,0.24
72,math_intermediate_algebra_hard,0,0.08
22,math_intermediate_algebra_hard,0,0.08
241,math_intermediate_algebra_hard,0,0.02
120,math_intermediate_algebra_hard,0,0.03
27,math_intermediate_algebra_hard,0,0.07
202,math_intermediate_algebra_hard,0,0.12
188,math_intermediate_algebra_hard,0,0.11
41,math_intermediate_algebra_hard,0,0.01
95,math_intermediate_algebra_hard,0,0.04
33,math_intermediate_algebra_hard,0,0.02
62,math_intermediate_algebra_hard,0,0.01
252,math_intermediate_algebra_hard,0,0.04
47,math_intermediate_algebra_hard,0,0.02
271,math_intermediate_algebra_hard,0,0.05
175,math_intermediate_algebra_hard,0,0.06
186,math_intermediate_algebra_hard,0,0.06
245,math_intermediate_algebra_hard,0,0.47
25,math_intermediate_algebra_hard,0,0.12
119,math_intermediate_algebra_hard,0,0.06
87,math_intermediate_algebra_hard,0,0.06
107,math_intermediate_algebra_hard,0,0.04
24,math_intermediate_algebra_hard,0,0.06
130,math_intermediate_algebra_hard,0,0.09
234,math_intermediate_algebra_hard,0,0.01
112,math_intermediate_algebra_hard,0,0.08
28,math_intermediate_algebra_hard,0,0.01
35,math_intermediate_algebra_hard,0,0.03
39,math_intermediate_algebra_hard,0,0.09
91,math_intermediate_algebra_hard,0,0.07
176,math_intermediate_algebra_hard,0,0.06
121,math_intermediate_algebra_hard,0,0.08
46,math_intermediate_algebra_hard,0,0.12
265,math_intermediate_algebra_hard,0,0.07
97,math_intermediate_algebra_hard,0,0.09
209,math_intermediate_algebra_hard,0,0.02
278,math_intermediate_algebra_hard,0,0.07
254,math_intermediate_algebra_hard,0,0.02
50,math_intermediate_algebra_hard,0,0.13
262,math_intermediate_algebra_hard,0,0.03
169,math_intermediate_algebra_hard,0,0.0
73,math_intermediate_algebra_hard,0,0.0
80,math_intermediate_algebra_hard,0,0.0
251,math_intermediate_algebra_hard,0,0.02
246,math_intermediate_algebra_hard,0,0.06
63,math_intermediate_algebra_hard,0,0.08
180,math_intermediate_algebra_hard,0,0.01
134,math_intermediate_algebra_hard,0,0.04
58,math_intermediate_algebra_hard,0,0.02
224,math_intermediate_algebra_hard,0,0.06
5,math_intermediate_algebra_hard,0,0.0
124,math_intermediate_algebra_hard,0,0.03
213,math_intermediate_algebra_hard,0,0.05
147,math_intermediate_algebra_hard,0,0.02
11,math_intermediate_algebra_hard,0,0.11
68,math_intermediate_algebra_hard,0,0.03
60,math_intermediate_algebra_hard,0,0.05
49,math_intermediate_algebra_hard,0,0.02
117,math_intermediate_algebra_hard,0,0.04
159,math_intermediate_algebra_hard,0,0.11
136,math_intermediate_algebra_hard,0,0.03
122,math_intermediate_algebra_hard,0,0.12
137,math_intermediate_algebra_hard,0,0.02
230,math_intermediate_algebra_hard,0,0.02
45,math_intermediate_algebra_hard,0,0.1
216,math_intermediate_algebra_hard,0,0.33
149,math_intermediate_algebra_hard,0,0.02
32,math_intermediate_algebra_hard,0,0.02
16,math_intermediate_algebra_hard,0,0.04
13,math_intermediate_algebra_hard,0,0.04
237,math_intermediate_algebra_hard,0,0.02
276,math_intermediate_algebra_hard,0,0.07
30,math_intermediate_algebra_hard,0,0.06
195,math_intermediate_algebra_hard,0,0.07
235,math_intermediate_algebra_hard,0,0.01
51,math_intermediate_algebra_hard,0,0.06
232,math_intermediate_algebra_hard,0,0.23
99,math_intermediate_algebra_hard,0,0.15
110,math_intermediate_algebra_hard,0,0.02
77,math_intermediate_algebra_hard,0,0.06
199,math_intermediate_algebra_hard,0,0.03
268,math_intermediate_algebra_hard,0,0.09
217,math_intermediate_algebra_hard,0,0.03
179,math_intermediate_algebra_hard,0,0.02
109,math_intermediate_algebra_hard,0,0.02
102,math_intermediate_algebra_hard,0,0.01
2,math_intermediate_algebra_hard,0,0.09
54,math_intermediate_algebra_hard,0,0.13
274,math_intermediate_algebra_hard,0,0.08
151,math_intermediate_algebra_hard,0,0.21
133,math_intermediate_algebra_hard,0,0.0
52,math_intermediate_algebra_hard,0,0.06
210,math_intermediate_algebra_hard,0,0.02
163,math_intermediate_algebra_hard,0,0.03
165,math_intermediate_algebra_hard,0,0.05
125,math_intermediate_algebra_hard,0,0.37
240,math_intermediate_algebra_hard,0,0.23
184,math_intermediate_algebra_hard,0,0.17
178,math_intermediate_algebra_hard,0,0.03
1,math_intermediate_algebra_hard,0,0.09
266,math_intermediate_algebra_hard,0,0.1
140,math_intermediate_algebra_hard,0,0.09
212,math_intermediate_algebra_hard,0,0.18
154,math_intermediate_algebra_hard,0,0.08
219,math_intermediate_algebra_hard,0,0.02
158,math_intermediate_algebra_hard,0,0.01
43,math_intermediate_algebra_hard,0,0.03
98,math_intermediate_algebra_hard,0,0.09
118,math_intermediate_algebra_hard,0,0.02
238,math_intermediate_algebra_hard,0,0.01
203,math_intermediate_algebra_hard,0,0.01
37,math_intermediate_algebra_hard,0,0.02
279,math_intermediate_algebra_hard,0,0.03
260,math_intermediate_algebra_hard,0,0.0
115,math_intermediate_algebra_hard,0,0.09
201,math_intermediate_algebra_hard,0,0.12
123,math_intermediate_algebra_hard,0,0.01
83,math_intermediate_algebra_hard,0,0.0
229,math_intermediate_algebra_hard,0,0.02
196,math_intermediate_algebra_hard,0,0.04
71,math_intermediate_algebra_hard,0,0.06
277,math_intermediate_algebra_hard,0,0.03
57,math_intermediate_algebra_hard,0,0.0
267,math_intermediate_algebra_hard,0,0.27
106,math_intermediate_algebra_hard,0,0.02
48,math_intermediate_algebra_hard,0,0.06
255,math_intermediate_algebra_hard,0,0.09
131,math_intermediate_algebra_hard,0,0.0
220,math_intermediate_algebra_hard,0,0.06
76,math_intermediate_algebra_hard,0,0.05
153,math_intermediate_algebra_hard,0,0.11
104,math_intermediate_algebra_hard,0,0.02
145,math_intermediate_algebra_hard,0,0.02
92,math_intermediate_algebra_hard,0,0.03
144,math_intermediate_algebra_hard,0,0.07
150,math_intermediate_algebra_hard,0,0.0
132,math_intermediate_algebra_hard,0,0.03
264,math_intermediate_algebra_hard,0,0.09
96,math_intermediate_algebra_hard,0,0.06
228,math_intermediate_algebra_hard,0,1.0
200,math_intermediate_algebra_hard,0,0.08
7,math_intermediate_algebra_hard,0,0.01
26,math_intermediate_algebra_hard,0,0.01
214,math_intermediate_algebra_hard,0,0.12
253,math_intermediate_algebra_hard,0,0.06
100,math_intermediate_algebra_hard,0,0.09
84,math_intermediate_algebra_hard,0,0.07
156,math_intermediate_algebra_hard,0,0.12
111,math_intermediate_algebra_hard,0,0.07
129,math_intermediate_algebra_hard,0,0.03
82,math_intermediate_algebra_hard,0,0.05
168,math_intermediate_algebra_hard,0,0.13
113,math_intermediate_algebra_hard,0,0.11
108,math_intermediate_algebra_hard,0,0.01
247,math_intermediate_algebra_hard,0,0.13
17,math_intermediate_algebra_hard,0,0.01
198,math_intermediate_algebra_hard,0,0.01
86,math_intermediate_algebra_hard,0,0.14
142,math_intermediate_algebra_hard,0,0.02
23,math_intermediate_algebra_hard,0,0.08
89,math_intermediate_algebra_hard,0,0.35
270,math_intermediate_algebra_hard,0,0.11
79,math_intermediate_algebra_hard,0,0.07
172,math_intermediate_algebra_hard,0,0.15
257,math_intermediate_algebra_hard,0,0.05
8,math_intermediate_algebra_hard,0,0.2
185,math_intermediate_algebra_hard,0,0.05
244,math_intermediate_algebra_hard,0,0.0
93,math_intermediate_algebra_hard,0,0.01
194,math_intermediate_algebra_hard,0,0.02
128,math_intermediate_algebra_hard,0,0.03
221,math_intermediate_algebra_hard,0,0.0
174,math_intermediate_algebra_hard,0,0.0
204,math_intermediate_algebra_hard,0,0.0
239,math_intermediate_algebra_hard,0,0.03
88,math_intermediate_algebra_hard,0,0.02
55,math_intermediate_algebra_hard,0,0.19
19,math_intermediate_algebra_hard,0,0.17
166,math_intermediate_algebra_hard,0,0.06
147,math_num_theory_hard,0,0.05
128,math_num_theory_hard,0,0.02
57,math_num_theory_hard,0,0.04
123,math_num_theory_hard,0,0.01
41,math_num_theory_hard,0,0.05
6,math_num_theory_hard,0,0.07
153,math_num_theory_hard,0,0.08
143,math_num_theory_hard,0,0.29
120,math_num_theory_hard,0,0.1
89,math_num_theory_hard,0,0.21
92,math_num_theory_hard,0,0.09
85,math_num_theory_hard,0,0.04
131,math_num_theory_hard,0,0.04
8,math_num_theory_hard,0,0.06
82,math_num_theory_hard,0,0.14
68,math_num_theory_hard,0,0.13
13,math_num_theory_hard,0,0.03
84,math_num_theory_hard,0,0.03
31,math_num_theory_hard,0,0.09
145,math_num_theory_hard,0,0.23
88,math_num_theory_hard,0,0.0
47,math_num_theory_hard,0,0.29
112,math_num_theory_hard,0,0.13
152,math_num_theory_hard,0,0.03
16,math_num_theory_hard,0,0.1
36,math_num_theory_hard,0,0.0
121,math_num_theory_hard,0,0.07
20,math_num_theory_hard,0,0.05
30,math_num_theory_hard,0,0.03
142,math_num_theory_hard,0,0.04
107,math_num_theory_hard,0,0.03
74,math_num_theory_hard,0,0.07
49,math_num_theory_hard,0,0.13
37,math_num_theory_hard,0,0.24
113,math_num_theory_hard,0,0.21
100,math_num_theory_hard,0,0.04
93,math_num_theory_hard,0,0.0
12,math_num_theory_hard,0,0.11
150,math_num_theory_hard,0,0.07
102,math_num_theory_hard,0,0.01
51,math_num_theory_hard,0,0.43
35,math_num_theory_hard,0,0.03
15,math_num_theory_hard,0,0.07
52,math_num_theory_hard,0,0.3
71,math_num_theory_hard,0,0.05
45,math_num_theory_hard,0,0.08
65,math_num_theory_hard,0,0.16
3,math_num_theory_hard,0,0.0
67,math_num_theory_hard,0,0.12
24,math_num_theory_hard,0,0.04
111,math_num_theory_hard,0,0.14
140,math_num_theory_hard,0,0.08
1,math_num_theory_hard,0,0.02
95,math_num_theory_hard,0,0.16
69,math_num_theory_hard,0,0.05
141,math_num_theory_hard,0,0.01
127,math_num_theory_hard,0,0.11
