id,subset,llm_correct,assessor_correct
101,math_algebra_hard,0,1.0
45,math_algebra_hard,0,0.2
37,math_algebra_hard,0,0.03
225,math_algebra_hard,0,0.03
199,math_algebra_hard,0,0.02
272,math_algebra_hard,0,0.0
168,math_algebra_hard,0,0.0
264,math_algebra_hard,0,0.02
172,math_algebra_hard,0,0.11
255,math_algebra_hard,0,0.2
186,math_algebra_hard,0,0.07
19,math_algebra_hard,0,0.09
291,math_algebra_hard,0,0.02
104,math_algebra_hard,0,0.05
108,math_algebra_hard,0,0.05
132,math_algebra_hard,0,0.02
117,math_counting_and_prob_hard,0,0.05
100,math_counting_and_prob_hard,0,0.06
53,math_counting_and_prob_hard,0,0.03
70,math_counting_and_prob_hard,0,0.04
103,math_counting_and_prob_hard,0,0.0
108,math_counting_and_prob_hard,0,0.03
71,math_counting_and_prob_hard,0,0.22
46,math_counting_and_prob_hard,0,0.05
19,math_counting_and_prob_hard,0,0.07
85,math_counting_and_prob_hard,0,0.0
7,math_counting_and_prob_hard,0,0.03
116,math_counting_and_prob_hard,0,0.0
52,math_counting_and_prob_hard,0,0.01
89,math_counting_and_prob_hard,0,0.14
15,math_counting_and_prob_hard,0,0.04
5,math_counting_and_prob_hard,0,0.08
13,math_counting_and_prob_hard,0,0.06
122,math_counting_and_prob_hard,0,0.21
97,math_counting_and_prob_hard,0,0.11
113,math_counting_and_prob_hard,0,0.03
50,math_counting_and_prob_hard,0,0.18
20,math_counting_and_prob_hard,0,0.02
24,math_counting_and_prob_hard,0,0.22
3,math_counting_and_prob_hard,0,0.05
12,math_counting_and_prob_hard,0,0.02
84,math_counting_and_prob_hard,0,0.1
101,math_counting_and_prob_hard,0,0.09
86,math_counting_and_prob_hard,0,0.0
67,math_counting_and_prob_hard,0,0.47
72,math_counting_and_prob_hard,0,0.06
30,math_counting_and_prob_hard,0,0.08
21,math_counting_and_prob_hard,0,0.06
109,math_counting_and_prob_hard,0,0.36
81,math_counting_and_prob_hard,0,0.07
33,math_counting_and_prob_hard,0,0.03
60,math_counting_and_prob_hard,0,0.03
119,math_counting_and_prob_hard,0,0.02
4,math_counting_and_prob_hard,0,0.02
65,math_counting_and_prob_hard,0,0.0
31,math_counting_and_prob_hard,0,0.01
106,math_counting_and_prob_hard,0,0.01
51,math_counting_and_prob_hard,0,0.03
94,math_counting_and_prob_hard,1,0.27
115,math_counting_and_prob_hard,0,0.14
80,math_counting_and_prob_hard,0,0.09
61,math_counting_and_prob_hard,0,0.15
2,math_counting_and_prob_hard,0,0.09
35,math_counting_and_prob_hard,0,0.03
34,math_counting_and_prob_hard,0,0.15
104,math_counting_and_prob_hard,0,0.07
25,math_counting_and_prob_hard,0,0.01
40,math_counting_and_prob_hard,0,0.21
73,math_counting_and_prob_hard,0,0.12
79,math_counting_and_prob_hard,0,0.06
66,math_counting_and_prob_hard,0,0.1
95,math_counting_and_prob_hard,0,0.08
49,math_counting_and_prob_hard,0,0.0
54,math_counting_and_prob_hard,0,0.12
99,math_counting_and_prob_hard,0,0.07
18,math_counting_and_prob_hard,0,0.04
78,math_counting_and_prob_hard,0,0.02
41,math_counting_and_prob_hard,0,0.09
107,math_counting_and_prob_hard,0,0.03
23,math_counting_and_prob_hard,0,0.0
44,math_counting_and_prob_hard,0,0.09
87,math_counting_and_prob_hard,0,0.01
10,math_counting_and_prob_hard,0,0.01
27,math_counting_and_prob_hard,0,0.08
63,math_counting_and_prob_hard,0,0.05
59,math_counting_and_prob_hard,0,0.02
45,math_counting_and_prob_hard,0,0.06
110,math_counting_and_prob_hard,0,0.31
38,math_counting_and_prob_hard,0,0.02
68,math_counting_and_prob_hard,0,0.09
22,math_counting_and_prob_hard,0,0.11
74,math_counting_and_prob_hard,0,0.06
102,math_counting_and_prob_hard,0,0.14
8,math_counting_and_prob_hard,0,0.13
14,math_counting_and_prob_hard,0,0.01
6,math_counting_and_prob_hard,0,0.16
62,math_counting_and_prob_hard,0,0.05
55,math_counting_and_prob_hard,0,0.29
11,math_counting_and_prob_hard,0,0.01
88,math_counting_and_prob_hard,0,0.14
118,math_counting_and_prob_hard,0,0.01
48,math_counting_and_prob_hard,0,0.1
105,math_counting_and_prob_hard,0,0.1
121,math_counting_and_prob_hard,0,0.02
1,math_counting_and_prob_hard,0,0.04
77,math_counting_and_prob_hard,0,0.04
92,math_counting_and_prob_hard,0,0.09
120,math_counting_and_prob_hard,0,0.02
112,math_counting_and_prob_hard,0,0.01
75,math_counting_and_prob_hard,0,0.01
29,math_counting_and_prob_hard,0,0.02
17,math_counting_and_prob_hard,0,0.41
64,math_counting_and_prob_hard,0,0.07
111,math_counting_and_prob_hard,0,0.03
120,math_geometry_hard,0,0.02
70,math_geometry_hard,0,0.05
123,math_geometry_hard,0,0.02
47,math_geometry_hard,0,0.04
79,math_geometry_hard,0,1.0
25,math_geometry_hard,0,0.01
9,math_geometry_hard,0,0.31
115,math_geometry_hard,0,0.01
46,math_geometry_hard,0,0.07
65,math_geometry_hard,0,0.01
117,math_geometry_hard,0,0.05
97,math_geometry_hard,0,0.03
124,math_geometry_hard,0,0.04
52,math_geometry_hard,0,0.18
108,math_geometry_hard,0,0.03
112,math_geometry_hard,0,0.22
5,math_geometry_hard,0,0.05
13,math_geometry_hard,0,0.03
7,math_geometry_hard,0,0.01
107,math_geometry_hard,0,0.15
125,math_geometry_hard,0,0.05
50,math_geometry_hard,0,0.06
20,math_geometry_hard,0,0.04
24,math_geometry_hard,0,0.0
102,math_geometry_hard,0,0.04
63,math_geometry_hard,0,0.07
12,math_geometry_hard,0,0.01
84,math_geometry_hard,0,0.23
41,math_geometry_hard,0,0.06
86,math_geometry_hard,0,0.07
81,math_geometry_hard,0,0.01
72,math_geometry_hard,0,0.12
30,math_geometry_hard,0,0.08
21,math_geometry_hard,0,0.06
89,math_geometry_hard,0,0.02
118,math_geometry_hard,0,0.03
83,math_geometry_hard,0,0.06
71,math_geometry_hard,0,0.1
60,math_geometry_hard,0,0.08
129,math_geometry_hard,0,0.01
4,math_geometry_hard,0,0.05
77,math_geometry_hard,0,0.04
106,math_geometry_hard,0,0.09
67,math_geometry_hard,0,0.03
94,math_geometry_hard,0,0.07
32,math_geometry_hard,0,0.06
80,math_geometry_hard,0,0.03
113,math_geometry_hard,0,0.27
2,math_geometry_hard,0,0.06
109,math_geometry_hard,0,0.23
57,math_geometry_hard,0,0.12
34,math_geometry_hard,0,0.03
27,math_geometry_hard,0,0.05
104,math_geometry_hard,0,0.01
17,math_geometry_hard,0,0.0
40,math_geometry_hard,0,0.01
43,math_geometry_hard,0,0.3
85,math_geometry_hard,0,0.16
66,math_geometry_hard,0,0.14
103,math_geometry_hard,0,0.16
45,math_geometry_hard,0,0.05
54,math_geometry_hard,0,0.03
111,math_geometry_hard,0,0.02
18,math_geometry_hard,0,1.0
78,math_geometry_hard,0,0.05
33,math_geometry_hard,0,0.17
119,math_geometry_hard,0,0.29
15,math_geometry_hard,0,0.06
44,math_geometry_hard,0,0.04
93,math_geometry_hard,0,0.0
10,math_geometry_hard,0,0.04
19,math_geometry_hard,0,0.03
55,math_geometry_hard,0,0.05
51,math_geometry_hard,0,0.07
37,math_geometry_hard,0,0.05
110,math_geometry_hard,0,0.06
38,math_geometry_hard,0,0.04
35,math_geometry_hard,0,0.04
64,math_geometry_hard,0,0.13
23,math_geometry_hard,0,0.11
22,math_geometry_hard,0,0.05
48,math_geometry_hard,0,0.11
14,math_geometry_hard,0,0.14
62,math_geometry_hard,0,0.01
8,math_geometry_hard,0,0.08
127,math_geometry_hard,0,0.19
92,math_geometry_hard,0,0.06
6,math_geometry_hard,0,1.0
74,math_geometry_hard,0,0.06
126,math_geometry_hard,0,0.28
128,math_geometry_hard,0,0.1
3,math_geometry_hard,0,0.07
11,math_geometry_hard,0,0.05
100,math_geometry_hard,0,0.22
121,math_geometry_hard,0,0.01
88,math_geometry_hard,0,0.1
68,math_geometry_hard,0,0.04
131,math_geometry_hard,0,1.0
87,math_geometry_hard,0,0.13
122,math_geometry_hard,0,0.01
69,math_geometry_hard,0,0.08
116,math_geometry_hard,0,0.1
59,math_geometry_hard,0,0.09
130,math_geometry_hard,0,0.1
53,math_geometry_hard,0,0.03
85,math_intermediate_algebra_hard,0,0.04
171,math_intermediate_algebra_hard,0,0.0
183,math_intermediate_algebra_hard,0,0.05
6,math_intermediate_algebra_hard,0,0.0
74,math_intermediate_algebra_hard,0,0.02
138,math_intermediate_algebra_hard,0,0.04
90,math_intermediate_algebra_hard,0,0.01
272,math_intermediate_algebra_hard,0,0.0
218,math_intermediate_algebra_hard,0,0.0
105,math_intermediate_algebra_hard,0,0.03
20,math_intermediate_algebra_hard,0,0.02
116,math_intermediate_algebra_hard,0,0.0
207,math_intermediate_algebra_hard,0,0.01
273,math_intermediate_algebra_hard,0,0.0
263,math_intermediate_algebra_hard,0,0.07
208,math_intermediate_algebra_hard,0,0.05
36,math_intermediate_algebra_hard,0,0.04
21,math_intermediate_algebra_hard,0,0.18
243,math_intermediate_algebra_hard,0,0.0
103,math_intermediate_algebra_hard,0,0.07
14,math_intermediate_algebra_hard,0,0.0
190,math_intermediate_algebra_hard,0,0.03
29,math_intermediate_algebra_hard,0,0.01
236,math_intermediate_algebra_hard,0,0.04
192,math_intermediate_algebra_hard,0,0.05
70,math_intermediate_algebra_hard,0,0.03
4,math_intermediate_algebra_hard,0,0.01
126,math_intermediate_algebra_hard,0,0.05
101,math_intermediate_algebra_hard,0,0.01
181,math_intermediate_algebra_hard,0,0.05
152,math_intermediate_algebra_hard,0,0.03
161,math_intermediate_algebra_hard,0,0.02
94,math_intermediate_algebra_hard,0,0.02
269,math_intermediate_algebra_hard,0,0.03
222,math_intermediate_algebra_hard,0,0.03
177,math_intermediate_algebra_hard,0,0.06
242,math_intermediate_algebra_hard,0,0.0
69,math_intermediate_algebra_hard,0,0.01
15,math_intermediate_algebra_hard,0,0.19
61,math_intermediate_algebra_hard,0,0.09
227,math_intermediate_algebra_hard,0,0.05
197,math_intermediate_algebra_hard,0,0.0
64,math_intermediate_algebra_hard,0,0.12
12,math_intermediate_algebra_hard,0,0.02
65,math_intermediate_algebra_hard,0,0.03
167,math_intermediate_algebra_hard,0,0.07
72,math_intermediate_algebra_hard,0,0.03
22,math_intermediate_algebra_hard,0,0.02
241,math_intermediate_algebra_hard,0,0.0
120,math_intermediate_algebra_hard,0,0.03
27,math_intermediate_algebra_hard,0,0.09
202,math_intermediate_algebra_hard,0,0.03
188,math_intermediate_algebra_hard,0,0.07
41,math_intermediate_algebra_hard,0,0.0
95,math_intermediate_algebra_hard,0,0.03
33,math_intermediate_algebra_hard,0,0.03
62,math_intermediate_algebra_hard,0,0.02
252,math_intermediate_algebra_hard,0,0.0
47,math_intermediate_algebra_hard,0,0.0
271,math_intermediate_algebra_hard,0,0.03
175,math_intermediate_algebra_hard,0,0.05
186,math_intermediate_algebra_hard,0,0.01
245,math_intermediate_algebra_hard,0,0.11
25,math_intermediate_algebra_hard,0,0.05
119,math_intermediate_algebra_hard,0,0.11
87,math_intermediate_algebra_hard,0,0.08
107,math_intermediate_algebra_hard,0,0.03
24,math_intermediate_algebra_hard,0,0.05
130,math_intermediate_algebra_hard,0,0.07
234,math_intermediate_algebra_hard,0,0.02
112,math_intermediate_algebra_hard,0,0.02
28,math_intermediate_algebra_hard,0,0.04
35,math_intermediate_algebra_hard,0,0.0
39,math_intermediate_algebra_hard,0,0.07
91,math_intermediate_algebra_hard,0,0.06
176,math_intermediate_algebra_hard,0,0.01
121,math_intermediate_algebra_hard,0,0.03
46,math_intermediate_algebra_hard,0,0.06
265,math_intermediate_algebra_hard,0,0.04
97,math_intermediate_algebra_hard,0,0.08
209,math_intermediate_algebra_hard,0,0.0
278,math_intermediate_algebra_hard,0,0.11
254,math_intermediate_algebra_hard,0,0.06
50,math_intermediate_algebra_hard,0,0.11
262,math_intermediate_algebra_hard,0,0.03
169,math_intermediate_algebra_hard,0,0.01
73,math_intermediate_algebra_hard,0,0.01
80,math_intermediate_algebra_hard,0,0.02
251,math_intermediate_algebra_hard,0,0.0
246,math_intermediate_algebra_hard,0,0.01
63,math_intermediate_algebra_hard,0,0.04
180,math_intermediate_algebra_hard,0,0.03
134,math_intermediate_algebra_hard,0,0.0
58,math_intermediate_algebra_hard,0,0.02
224,math_intermediate_algebra_hard,0,0.08
5,math_intermediate_algebra_hard,0,0.03
124,math_intermediate_algebra_hard,0,0.01
213,math_intermediate_algebra_hard,0,0.04
147,math_intermediate_algebra_hard,0,0.01
11,math_intermediate_algebra_hard,0,0.01
68,math_intermediate_algebra_hard,0,0.01
60,math_intermediate_algebra_hard,0,0.03
49,math_intermediate_algebra_hard,0,0.02
117,math_intermediate_algebra_hard,0,0.05
159,math_intermediate_algebra_hard,0,0.08
136,math_intermediate_algebra_hard,0,0.04
122,math_intermediate_algebra_hard,0,0.11
137,math_intermediate_algebra_hard,0,0.0
230,math_intermediate_algebra_hard,0,0.0
45,math_intermediate_algebra_hard,0,0.15
216,math_intermediate_algebra_hard,0,0.08
149,math_intermediate_algebra_hard,0,0.0
32,math_intermediate_algebra_hard,0,0.03
16,math_intermediate_algebra_hard,0,0.03
13,math_intermediate_algebra_hard,0,0.03
237,math_intermediate_algebra_hard,0,0.0
276,math_intermediate_algebra_hard,0,0.04
30,math_intermediate_algebra_hard,0,0.02
195,math_intermediate_algebra_hard,0,0.05
235,math_intermediate_algebra_hard,0,0.01
51,math_intermediate_algebra_hard,0,0.11
232,math_intermediate_algebra_hard,0,0.03
99,math_intermediate_algebra_hard,0,0.05
110,math_intermediate_algebra_hard,0,0.03
77,math_intermediate_algebra_hard,0,0.06
199,math_intermediate_algebra_hard,0,0.07
268,math_intermediate_algebra_hard,0,0.09
217,math_intermediate_algebra_hard,0,0.02
179,math_intermediate_algebra_hard,0,0.05
109,math_intermediate_algebra_hard,0,0.0
102,math_intermediate_algebra_hard,0,0.03
2,math_intermediate_algebra_hard,0,0.03
54,math_intermediate_algebra_hard,0,0.13
274,math_intermediate_algebra_hard,0,0.08
151,math_intermediate_algebra_hard,0,0.09
133,math_intermediate_algebra_hard,0,0.0
52,math_intermediate_algebra_hard,0,0.03
210,math_intermediate_algebra_hard,0,0.0
163,math_intermediate_algebra_hard,0,0.01
165,math_intermediate_algebra_hard,0,0.04
125,math_intermediate_algebra_hard,0,0.28
240,math_intermediate_algebra_hard,0,0.16
184,math_intermediate_algebra_hard,0,0.02
178,math_intermediate_algebra_hard,0,0.01
1,math_intermediate_algebra_hard,0,0.09
266,math_intermediate_algebra_hard,0,0.06
140,math_intermediate_algebra_hard,0,0.07
212,math_intermediate_algebra_hard,0,0.11
154,math_intermediate_algebra_hard,0,0.02
219,math_intermediate_algebra_hard,0,0.05
158,math_intermediate_algebra_hard,0,0.0
43,math_intermediate_algebra_hard,0,0.03
98,math_intermediate_algebra_hard,0,0.05
118,math_intermediate_algebra_hard,0,0.05
238,math_intermediate_algebra_hard,0,0.05
203,math_intermediate_algebra_hard,0,0.01
37,math_intermediate_algebra_hard,0,0.02
279,math_intermediate_algebra_hard,0,0.07
260,math_intermediate_algebra_hard,0,0.03
115,math_intermediate_algebra_hard,0,0.05
201,math_intermediate_algebra_hard,0,0.11
123,math_intermediate_algebra_hard,0,0.05
83,math_intermediate_algebra_hard,0,0.01
229,math_intermediate_algebra_hard,0,0.04
196,math_intermediate_algebra_hard,0,0.04
71,math_intermediate_algebra_hard,0,0.03
277,math_intermediate_algebra_hard,0,0.0
57,math_intermediate_algebra_hard,0,0.02
267,math_intermediate_algebra_hard,0,0.28
106,math_intermediate_algebra_hard,0,0.01
48,math_intermediate_algebra_hard,0,0.11
255,math_intermediate_algebra_hard,0,0.03
131,math_intermediate_algebra_hard,0,0.03
220,math_intermediate_algebra_hard,0,0.02
76,math_intermediate_algebra_hard,0,0.11
153,math_intermediate_algebra_hard,0,0.0
104,math_intermediate_algebra_hard,0,0.03
145,math_intermediate_algebra_hard,0,0.02
92,math_intermediate_algebra_hard,0,0.01
144,math_intermediate_algebra_hard,0,0.03
150,math_intermediate_algebra_hard,0,0.0
132,math_intermediate_algebra_hard,0,0.03
264,math_intermediate_algebra_hard,0,0.02
96,math_intermediate_algebra_hard,0,0.01
228,math_intermediate_algebra_hard,0,1.0
200,math_intermediate_algebra_hard,0,0.0
7,math_intermediate_algebra_hard,0,0.0
26,math_intermediate_algebra_hard,0,0.01
214,math_intermediate_algebra_hard,0,0.13
253,math_intermediate_algebra_hard,0,0.05
100,math_intermediate_algebra_hard,0,0.05
84,math_intermediate_algebra_hard,0,0.04
156,math_intermediate_algebra_hard,0,0.06
111,math_intermediate_algebra_hard,0,0.04
129,math_intermediate_algebra_hard,0,0.06
82,math_intermediate_algebra_hard,0,0.02
168,math_intermediate_algebra_hard,0,0.06
113,math_intermediate_algebra_hard,0,0.01
108,math_intermediate_algebra_hard,0,0.04
247,math_intermediate_algebra_hard,0,0.09
17,math_intermediate_algebra_hard,0,0.02
198,math_intermediate_algebra_hard,0,0.01
86,math_intermediate_algebra_hard,0,0.23
142,math_intermediate_algebra_hard,0,0.0
23,math_intermediate_algebra_hard,0,0.0
89,math_intermediate_algebra_hard,0,0.19
270,math_intermediate_algebra_hard,0,0.05
79,math_intermediate_algebra_hard,0,0.0
172,math_intermediate_algebra_hard,0,0.14
257,math_intermediate_algebra_hard,0,0.01
8,math_intermediate_algebra_hard,0,0.1
185,math_intermediate_algebra_hard,0,0.04
244,math_intermediate_algebra_hard,0,0.0
93,math_intermediate_algebra_hard,0,0.0
194,math_intermediate_algebra_hard,0,0.09
128,math_intermediate_algebra_hard,0,0.0
221,math_intermediate_algebra_hard,0,0.0
174,math_intermediate_algebra_hard,0,0.01
204,math_intermediate_algebra_hard,0,0.01
239,math_intermediate_algebra_hard,0,0.06
88,math_intermediate_algebra_hard,0,0.02
55,math_intermediate_algebra_hard,0,0.02
19,math_intermediate_algebra_hard,0,0.12
166,math_intermediate_algebra_hard,0,0.14
147,math_num_theory_hard,0,0.06
128,math_num_theory_hard,0,0.02
57,math_num_theory_hard,0,0.03
123,math_num_theory_hard,0,0.0
41,math_num_theory_hard,0,0.03
6,math_num_theory_hard,0,0.01
153,math_num_theory_hard,1,0.11
143,math_num_theory_hard,0,0.21
120,math_num_theory_hard,0,0.06
89,math_num_theory_hard,0,0.01
92,math_num_theory_hard,0,0.11
85,math_num_theory_hard,0,0.06
131,math_num_theory_hard,0,0.02
8,math_num_theory_hard,0,0.02
82,math_num_theory_hard,0,0.11
68,math_num_theory_hard,0,0.0
13,math_num_theory_hard,0,0.03
84,math_num_theory_hard,0,0.0
31,math_num_theory_hard,0,0.06
145,math_num_theory_hard,0,0.05
88,math_num_theory_hard,0,0.0
47,math_num_theory_hard,0,0.09
112,math_num_theory_hard,0,0.09
152,math_num_theory_hard,0,0.0
16,math_num_theory_hard,0,0.03
36,math_num_theory_hard,0,0.0
121,math_num_theory_hard,1,0.22
20,math_num_theory_hard,0,0.02
30,math_num_theory_hard,0,0.02
142,math_num_theory_hard,0,0.0
107,math_num_theory_hard,0,0.06
74,math_num_theory_hard,0,0.01
49,math_num_theory_hard,0,0.07
37,math_num_theory_hard,0,0.14
113,math_num_theory_hard,0,0.09
100,math_num_theory_hard,0,0.02
93,math_num_theory_hard,0,0.01
12,math_num_theory_hard,0,0.11
150,math_num_theory_hard,0,0.04
102,math_num_theory_hard,0,0.0
51,math_num_theory_hard,0,0.07
35,math_num_theory_hard,0,0.05
15,math_num_theory_hard,0,0.04
52,math_num_theory_hard,1,0.19
71,math_num_theory_hard,0,0.09
45,math_num_theory_hard,0,0.06
65,math_num_theory_hard,0,0.0
3,math_num_theory_hard,0,0.02
67,math_num_theory_hard,0,0.1
24,math_num_theory_hard,0,0.04
111,math_num_theory_hard,0,0.06
140,math_num_theory_hard,1,0.09
1,math_num_theory_hard,0,0.02
95,math_num_theory_hard,0,0.04
69,math_num_theory_hard,0,0.08
141,math_num_theory_hard,0,0.0
127,math_num_theory_hard,0,0.17
