id,llm_correct,assessor_correct
3562,1,0.0
10927,1,0.27
3870,1,0.25
6377,1,0.0
1210,1,0.76
8804,1,0.34
11752,0,0.26
7393,1,0.6
7523,1,0.64
8030,0,0.06
5100,0,0.22
4059,1,0.19
1127,0,0.32
9425,1,0.33
10700,1,0.31
11215,0,0.2
1216,0,0.28
11667,0,0.14
4084,1,0.39
2118,1,0.6
8304,1,0.23
8673,1,0.25
7209,1,0.63
11768,0,0.52
6783,1,0.39
8542,1,0.28
6651,0,0.24
3329,1,0.5
4291,1,0.06
2908,1,0.51
4834,0,0.63
11732,0,0.3
2520,1,0.5
4908,0,0.39
5706,0,0.19
9244,1,0.74
5345,0,0.26
9430,1,0.21
8621,0,0.74
9554,0,0.8
2771,0,0.62
8728,1,0.42
2663,1,0.29
5881,0,0.45
11077,1,0.33
1251,1,0.37
6892,1,0.29
4463,1,0.24
10070,0,0.27
9512,0,0.31
1585,0,0.32
11330,1,0.32
308,1,0.1
2282,0,0.26
3684,0,0.2
3074,1,0.28
11214,0,0.47
8168,1,0.3
4314,0,0.34
11040,0,0.04
8583,1,0.0
2786,0,0.05
8901,1,0.4
4265,1,0.0
3887,0,0.8
7828,0,0.15
5031,1,0.44
8773,1,0.25
3893,1,0.16
4595,1,0.52
2563,1,0.53
1944,1,0.62
4097,0,0.2
10641,0,0.06
4676,1,0.24
10780,0,0.3
7361,0,0.69
6274,1,0.0
9241,1,0.53
5850,1,0.71
904,1,0.14
8289,1,0.0
3609,1,0.25
5621,1,0.61
4645,1,0.62
6603,1,0.65
424,1,0.9
10034,0,1.0
11622,0,0.65
2396,1,0.67
11586,0,0.53
3349,1,0.37
3328,1,0.39
1228,0,0.37
7643,1,0.44
1434,1,0.32
8726,1,0.33
10365,1,0.0
5615,1,0.31
8161,1,0.52
10748,1,0.2
9478,1,0.29
3811,1,0.44
11524,1,0.33
8849,1,0.0
2631,1,0.35
2878,0,0.21
6041,0,0.18
3564,1,0.24
8530,0,0.13
7276,0,0.48
6650,1,0.39
1503,1,0.42
8939,0,0.74
6091,1,0.12
3406,1,0.29
5577,1,0.42
2628,1,0.57
6488,1,0.33
6327,0,0.84
5522,0,0.05
8737,1,0.11
9692,1,0.31
321,1,0.4
7641,1,0.07
10049,1,0.25
9306,1,0.47
7030,0,0.22
4859,1,0.44
7920,0,0.15
2672,1,0.71
2546,1,0.46
6168,1,0.27
11866,0,0.15
7599,0,0.59
3974,0,0.44
10646,0,0.19
536,1,0.0
4447,1,0.24
10566,1,0.29
4092,0,1.0
3120,1,0.19
11435,1,0.46
3573,0,0.08
2200,0,0.17
10817,1,0.32
1388,1,0.36
3812,1,0.21
7324,1,0.29
3695,0,0.5
1983,1,0.53
16,0,0.49
3829,1,0.02
4070,1,0.0
2571,1,0.49
978,0,0.81
1941,1,0.51
11220,0,0.47
2299,1,0.37
5580,1,0.38
2402,0,0.24
2053,1,0.52
1808,0,0.54
2707,1,0.42
9499,1,0.0
5935,1,0.5
2047,1,0.4
4068,1,0.0
3322,1,0.49
9991,0,0.68
1143,1,0.29
10843,0,0.04
2760,1,0.41
2854,1,0.45
1519,1,0.15
4951,1,0.38
9023,1,0.0
11913,0,0.34
6886,1,0.49
343,1,0.06
10216,0,0.19
776,1,0.41
7743,1,0.2
5798,0,0.47
412,0,0.41
5226,0,0.13
7399,1,0.37
322,1,0.25
3218,1,0.38
2636,0,0.34
6171,1,0.37
2193,1,0.52
2427,0,0.07
6059,1,0.46
5573,1,0.39
10507,1,0.45
3373,1,0.28
8690,1,0.32
399,0,0.37
8528,1,0.21
7212,1,0.34
4318,0,0.36
4002,0,0.08
2292,1,0.95
2894,1,0.44
3760,0,0.1
8348,0,0.3
6675,1,0.55
2260,1,0.78
9586,1,0.26
11493,0,0.26
11654,0,0.59
4568,1,0.28
825,1,0.72
3335,1,0.65
4086,1,0.0
2216,1,0.0
7686,0,0.19
11171,0,0.37
9530,0,0.49
11042,0,0.02
1025,1,0.56
7019,1,0.1
6634,1,0.26
4062,1,0.0
8116,1,0.24
11574,0,0.19
6392,1,0.13
8830,0,0.46
457,1,0.31
3674,0,0.33
4354,0,1.0
10039,1,0.5
6866,0,0.31
3610,1,0.31
8399,1,0.37
4228,0,0.33
3768,1,0.37
3582,0,1.0
3958,0,0.37
2565,1,0.45
2715,1,0.0
9817,1,0.24
7421,0,0.65
7242,1,0.84
7224,1,0.53
2882,0,0.19
11014,1,0.3
7265,1,0.72
9132,1,0.9
1893,1,0.4
10901,1,0.26
5710,0,0.89
5323,0,0.95
1201,1,0.24
3187,1,0.85
4553,0,0.61
4522,1,0.17
2778,1,0.15
7046,1,0.44
9011,0,0.59
579,1,0.2
52,1,0.3
4268,1,0.37
3980,1,0.27
11058,0,0.04
8310,1,0.43
3354,1,0.43
5210,1,0.3
4113,1,0.0
11496,0,0.58
7390,1,0.4
9672,1,0.48
6630,1,0.14
6578,0,0.36
2116,1,0.39
11505,0,0.32
4412,1,0.32
1152,1,0.3
5700,1,0.24
1608,0,0.8
4420,0,1.0
11039,1,0.44
9947,0,0.4
10400,0,1.0
4283,1,0.35
11759,1,0.16
7735,1,0.37
11937,0,0.27
2725,1,0.66
5533,0,0.33
6870,1,0.4
10634,1,0.49
4226,0,1.0
9026,1,0.33
7373,1,0.24
1068,0,0.49
2837,1,0.67
10506,0,0.37
11475,0,0.15
7451,0,0.13
4178,0,0.31
11530,0,0.34
3382,1,0.25
5729,1,0.25
6938,1,0.47
5262,1,0.1
3163,1,0.0
8460,1,0.29
9689,0,0.37
11006,0,0.17
9242,1,0.38
5174,1,0.0
1502,0,0.47
2501,1,0.65
378,0,0.41
6835,1,0.5
9835,0,0.2
1462,0,0.66
9429,0,1.0
11464,0,0.28
3395,1,0.42
9913,0,0.51
6089,1,0.16
8828,1,0.26
1729,1,0.43
5848,1,0.24
3734,1,0.17
7915,0,0.32
4979,1,0.29
5839,1,0.49
2783,0,0.23
10318,0,0.13
3480,0,1.0
5675,1,0.38
8093,1,0.37
2513,1,0.65
10156,0,0.22
4935,1,0.4
4494,1,0.39
11868,0,0.18
185,1,0.38
3754,0,0.42
10284,0,0.23
1028,0,0.89
6345,1,0.46
856,1,0.38
151,1,0.28
11322,0,0.67
10472,1,0.31
1714,1,0.51
9106,0,0.46
8980,0,0.2
8390,1,0.5
1079,1,0.49
6139,1,0.61
5505,1,0.37
8412,1,0.19
6438,0,0.18
11549,0,0.46
7217,0,1.0
7516,1,0.58
7488,1,0.46
1958,0,0.13
9117,0,0.35
7623,0,0.23
11240,0,0.08
834,1,0.0
9008,1,0.45
7656,1,0.34
6417,1,0.28
1935,1,0.35
10660,1,0.52
11594,0,0.5
10779,0,0.16
809,1,0.37
9388,0,0.42
158,1,0.11
149,1,0.12
7522,0,1.0
4260,1,0.38
8573,1,0.29
4158,1,0.0
10709,0,0.17
2247,0,0.26
4497,1,0.11
9518,1,0.19
10615,1,0.33
3432,1,0.58
1269,0,0.56
8214,1,0.34
3484,0,0.31
10040,1,0.0
1914,0,0.2
4275,1,0.0
7259,1,0.34
6136,0,0.09
1988,1,0.54
5041,0,0.18
1404,1,0.64
8795,0,0.22
8451,0,0.56
4693,0,0.23
10164,1,0.36
4469,1,0.39
7471,0,0.2
11127,1,0.49
2919,1,0.59
618,1,0.41
598,1,0.26
6639,1,0.22
4024,1,0.21
2579,1,0.53
10551,0,0.28
7654,1,0.36
5487,0,0.37
10653,1,0.29
3618,1,0.32
2955,1,0.61
3048,1,0.54
4801,1,0.49
4590,1,0.48
2784,0,0.24
11991,1,0.37
7742,1,0.21
592,1,0.49
11062,0,0.3
6017,0,0.35
2106,0,0.14
5920,0,0.14
9476,0,0.58
11741,0,0.11
63,1,0.35
4551,0,0.71
10974,0,0.24
251,1,0.1
6301,0,0.09
7504,0,0.21
7054,1,0.37
7780,1,0.33
10584,1,0.42
5671,1,0.6
7151,1,0.53
8872,1,0.23
485,1,0.77
2587,0,0.25
5080,0,0.24
9750,1,0.73
6177,1,0.94
7775,1,0.28
5885,0,0.65
8911,1,0.38
10676,1,0.29
2112,1,0.22
1357,0,0.34
8547,1,0.35
3953,0,0.57
9971,1,0.57
1252,0,0.93
6531,1,0.16
6114,0,0.03
1516,0,0.33
1884,1,0.46
3572,1,0.0
10818,0,0.03
6918,0,0.03
9066,1,0.36
6949,1,0.33
9630,1,0.38
5365,0,0.56
5766,0,0.86
10224,1,0.44
8622,1,0.21
9834,0,0.3
162,1,0.06
7580,1,0.39
3415,1,0.42
637,1,0.25
853,1,0.25
5654,1,0.23
4587,0,0.43
8636,1,0.18
1095,0,0.55
6611,1,0.45
2032,1,0.0
11861,1,0.52
9445,0,0.3
7506,1,0.0
6323,1,0.44
6979,1,0.42
10724,1,0.14
8247,1,0.27
3716,0,0.16
8874,0,0.72
6287,1,0.3
6551,1,0.39
6572,1,0.39
8366,1,0.15
5164,0,0.12
3446,1,0.28
1600,0,0.38
2914,1,0.37
5939,1,0.17
1624,0,0.51
11339,0,0.4
6242,0,0.14
5738,0,0.2
4141,1,0.16
1805,0,0.27
6954,0,0.08
9548,0,0.15
1363,1,0.29
7681,0,0.22
9467,0,0.62
10708,1,0.23
1544,0,0.1
6935,1,0.48
10461,0,0.13
10285,1,0.7
4662,1,0.53
8934,1,0.59
9169,1,0.0
3766,1,0.31
10580,0,0.1
10850,1,0.31
2148,1,0.0
983,0,0.33
8841,1,0.23
11440,0,0.23
3934,1,0.37
3356,1,0.48
9124,0,0.39
4256,1,0.42
9482,0,0.31
4897,0,0.26
325,1,0.13
9039,0,0.29
239,0,0.1
4405,1,0.27
10874,1,0.12
2864,1,0.52
9880,0,0.19
3591,0,0.38
2042,1,0.51
7363,1,0.44
7571,1,0.29
11200,0,0.36
9047,1,0.38
10080,1,0.56
7043,1,0.29
9579,1,0.48
9785,0,0.19
6099,1,0.38
1722,1,0.3
9985,0,0.55
10951,1,0.56
8004,1,0.22
3206,1,0.61
7600,1,0.27
11282,0,0.44
11116,0,0.24
11406,0,0.33
1548,0,0.69
10394,0,0.12
7497,0,0.51
11232,0,0.38
7153,1,0.6
7701,1,0.38
1966,1,0.48
5658,1,0.51
5612,0,0.22
8089,1,0.26
3541,0,0.62
5275,1,0.27
11979,0,0.61
7567,1,0.29
11926,0,0.36
3433,1,0.4
10943,1,0.2
3916,1,0.31
11735,1,0.27
1942,1,0.57
9369,1,0.24
787,1,0.33
11354,0,0.17
9919,1,0.24
4223,1,0.38
3769,0,0.57
7266,1,0.34
9705,1,0.41
7619,1,0.65
10024,0,1.0
4346,1,0.3
6084,1,0.2
4212,1,0.36
769,1,0.09
47,1,0.43
5872,1,0.61
4937,0,0.14
2080,1,0.13
8504,1,0.0
8020,0,0.23
5909,1,0.45
3288,1,0.46
3278,0,0.36
9400,0,0.7
5930,1,0.37
7570,1,0.23
2061,0,0.31
7631,1,0.41
10548,1,0.35
6721,1,0.36
5763,1,0.71
4527,0,1.0
2929,1,0.38
4864,0,0.2
2002,1,0.42
9623,0,0.51
2570,1,0.28
9591,1,0.19
9599,0,0.14
3346,0,0.32
10582,1,0.27
9937,0,0.43
6755,1,0.19
9001,0,0.35
1153,1,0.47
9730,1,0.29
7700,1,0.4
852,1,0.58
5030,1,0.5
3263,1,0.24
1156,0,0.62
7703,1,0.0
1244,0,0.28
355,1,0.49
11841,0,0.19
136,1,0.3
640,1,0.0
3796,1,0.12
2122,1,0.37
4526,0,0.35
4338,1,0.0
3874,1,0.23
10994,0,0.16
9345,1,0.31
363,1,0.64
674,1,0.29
7628,1,0.41
5336,1,0.27
2153,1,0.63
1003,1,0.5
1894,1,0.33
926,0,0.53
10527,1,0.49
4833,0,0.06
11627,1,0.41
10219,1,0.35
7268,1,0.69
10795,0,0.66
9448,1,0.36
6371,1,0.42
5552,0,0.26
9419,1,0.22
4684,1,0.46
801,0,0.39
5942,1,0.67
10985,1,0.0
422,1,0.44
1459,0,0.09
4250,1,0.63
6339,0,0.71
9792,0,0.19
2215,1,0.38
10067,1,0.29
1047,0,0.33
1508,1,0.11
6714,0,1.0
11645,1,0.25
9280,0,0.63
5918,1,0.26
11613,1,0.24
4722,1,0.41
9135,1,0.32
2333,1,0.5
3409,1,0.63
3507,1,0.5
8110,0,0.15
3548,1,0.2
8180,1,0.37
5387,1,0.35
4404,1,0.0
9787,1,0.34
9496,1,0.32
9810,0,0.16
8097,1,0.28
25,0,0.74
8846,0,0.19
8533,0,0.31
9699,1,0.48
6203,0,0.52
8738,0,0.14
10392,1,0.3
8521,1,0.38
7690,0,0.14
6283,1,0.45
8104,1,0.43
1215,1,0.18
6047,1,0.2
7989,1,0.23
1140,0,0.21
7360,1,0.66
8449,1,0.39
10529,1,0.31
5414,1,0.09
714,1,0.28
11812,0,0.39
2135,1,0.0
948,1,0.19
5023,1,0.43
805,0,0.73
7977,1,0.27
2206,1,0.0
3402,1,0.36
2284,0,0.44
11717,1,0.17
4025,1,0.26
8023,1,0.36
6874,1,0.34
10147,1,0.45
6394,1,0.0
1421,0,0.66
612,0,0.23
6713,1,0.09
9061,0,0.34
2840,0,0.31
2317,1,0.55
1350,1,0.39
8981,0,0.66
4599,1,0.32
221,1,0.18
5442,1,0.2
10068,0,0.67
5397,0,0.68
9675,1,0.25
3880,1,0.2
1965,1,0.38
7020,0,0.24
8524,0,0.1
890,0,0.49
11862,1,0.19
446,1,0.14
379,1,0.3
9016,0,0.18
7936,1,0.61
4880,1,0.34
724,0,1.0
6196,1,0.17
3585,0,0.56
11414,1,0.21
5610,1,0.4
10554,1,0.71
2155,0,0.04
224,1,0.27
10770,0,0.07
3185,1,0.26
171,1,0.14
7618,1,0.32
126,0,0.22
4473,1,0.74
6037,0,0.5
8462,1,0.35
1266,0,0.32
10060,0,0.01
8382,1,0.01
6374,1,0.56
10019,1,0.44
8609,0,0.78
6583,1,0.48
10264,1,0.8
5036,0,0.19
11738,0,0.15
5768,1,0.38
746,1,0.42
5948,0,0.91
7362,1,0.49
8187,0,0.41
2781,1,0.42
2443,1,0.57
3748,1,0.16
6246,1,0.32
7905,0,0.27
6433,0,0.13
4230,0,0.38
4310,1,0.41
2891,1,0.34
11970,1,0.37
5592,1,0.32
450,1,0.14
2382,1,0.3
1577,1,0.07
7273,1,0.0
2871,1,0.56
8207,1,0.26
2634,1,0.31
11032,0,0.11
10588,0,0.1
6858,1,0.51
7255,0,0.2
10426,1,0.44
9601,0,0.35
7428,1,0.61
4617,1,0.72
5712,1,0.5
9337,1,0.13
4799,1,0.65
11336,0,0.4
10291,0,0.32
9089,1,0.36
8244,0,0.35
4235,1,0.3
11852,1,0.53
7121,1,0.35
6514,0,0.78
54,1,0.1
9195,0,0.32
367,1,0.61
9948,1,0.25
5517,1,0.65
1377,1,0.53
3440,1,0.36
4630,0,0.71
5666,1,0.2
4106,1,0.57
5536,0,0.24
11542,0,0.2
166,0,0.56
8456,1,0.32
8615,1,0.14
4889,1,0.28
10464,1,0.39
1192,1,0.39
9112,1,0.41
1132,0,0.64
4907,0,0.67
5598,1,0.27
2404,1,0.54
5380,1,0.31
9964,1,0.24
740,0,0.39
4285,0,0.28
3959,1,0.23
1116,0,0.06
8683,1,0.0
1710,0,0.56
1732,0,0.33
6113,0,0.16
7733,1,0.0
8819,0,0.34
6948,0,0.04
8784,1,0.42
11621,1,0.72
11660,0,0.52
11495,0,0.41
4731,1,0.7
5733,0,0.22
5294,0,0.2
8549,1,0.17
3178,0,0.61
11859,1,0.33
9691,1,0.32
1892,1,0.44
2338,0,0.2
10342,1,0.33
2107,0,0.65
1012,0,0.35
5317,0,0.13
11593,0,0.38
698,1,0.3
7163,0,1.0
7693,1,0.24
3114,0,0.36
260,1,0.07
11236,0,0.17
2751,1,0.32
10062,1,0.19
12001,1,0.31
8294,1,0.38
1281,0,0.38
10778,1,0.45
8494,1,0.25
1978,0,0.23
1758,0,0.33
10200,1,0.71
515,1,0.39
4631,1,0.69
8251,1,0.91
10688,1,0.68
10249,1,0.93
11583,1,0.23
262,1,0.18
8306,1,0.26
10803,0,0.09
3087,1,0.26
3921,1,0.34
7576,1,0.41
5371,0,0.19
1922,1,0.52
11664,1,0.32
7159,1,0.36
5633,0,0.49
10840,0,0.13
9327,1,0.45
6648,1,0.39
8224,1,0.26
9082,0,0.61
4103,0,0.13
7227,1,0.71
8877,1,0.44
1656,0,0.19
4376,1,0.41
6325,1,0.2
8969,0,0.2
6809,1,0.44
2442,1,0.0
1162,1,0.17
5220,1,0.42
3512,1,0.32
1129,1,0.2
2910,1,0.33
2390,1,0.53
7256,1,0.34
1800,1,0.51
2541,0,0.32
5281,0,0.41
6365,1,0.24
9624,1,0.39
1160,0,0.51
875,0,0.21
6108,1,0.4
9924,1,0.43
11550,1,0.28
2485,1,0.49
10620,1,0.34
7146,1,0.29
6071,1,0.51
3116,0,0.23
1840,1,0.0
3922,0,1.0
8914,1,0.35
4741,1,0.39
2006,1,0.33
2316,1,0.57
9113,1,0.19
11783,1,0.23
7874,1,0.47
4261,1,0.28
7423,1,0.0
10303,1,0.36
3733,1,0.56
7966,1,0.21
1227,0,0.17
6590,1,0.31
2393,1,0.0
6046,1,0.5
7123,1,0.55
3747,1,0.53
8826,1,0.27
2270,1,0.09
6125,0,0.23
10972,0,0.01
7304,1,0.34
8587,1,0.23
4881,0,0.41
6384,1,0.26
1087,1,0.31
4372,1,0.24
6119,1,0.36
2063,1,0.67
3612,1,0.41
2511,0,0.18
7595,0,0.23
10427,1,0.29
10578,0,0.24
5290,0,0.26
577,1,0.21
11679,0,0.41
10333,1,0.0
3730,1,0.31
5314,1,0.21
3425,0,0.4
9927,0,0.59
2289,0,0.14
7895,1,0.35
1465,1,0.14
2640,1,0.0
10954,1,0.7
9266,1,0.24
2965,1,0.35
3538,1,0.13
3735,1,0.37
7337,0,0.55
9857,0,0.27
3794,1,0.39
7401,0,0.15
5771,1,0.28
9427,1,0.41
8724,1,0.26
3265,1,0.4
10754,1,0.24
3656,1,0.09
4102,1,0.36
4457,0,0.1
2315,0,0.56
11172,0,0.14
9952,1,0.43
7133,0,0.09
9084,0,0.33
4841,0,1.0
11719,0,0.66
8171,1,0.32
541,1,0.33
5198,1,0.48
3359,1,0.0
5035,1,0.41
6373,1,0.25
5099,1,0.23
2261,1,0.6
10713,0,0.28
11425,1,0.34
10842,1,0.4
3691,0,0.21
2343,0,0.1
9174,0,0.51
723,1,0.4
6484,1,0.44
4953,1,0.31
6368,1,0.29
6122,1,0.24
350,1,0.11
3801,0,1.0
5073,1,0.7
3125,1,0.0
7410,1,0.0
9471,1,0.16
8118,1,0.21
1601,0,0.65
11154,1,0.34
9878,1,0.31
11201,0,0.35
86,1,0.2
9136,1,0.35
6635,1,0.27
7639,1,0.28
9494,0,0.49
2502,1,0.55
11820,0,0.48
1938,1,0.76
4554,1,0.0
2021,1,0.43
1929,1,0.74
4909,1,0.59
3314,0,0.18
3639,0,0.33
10982,1,0.49
11632,1,0.35
6079,1,0.0
1588,0,0.75
456,1,0.31
788,1,0.26
2973,1,0.0
7282,1,0.35
816,0,0.64
6863,1,0.25
8380,0,0.51
539,1,0.43
9305,1,0.32
2181,1,0.63
1323,1,0.47
3746,1,0.26
8300,1,0.49
11279,1,0.25
806,1,0.36
11483,0,1.0
5684,0,0.12
10091,0,0.35
10221,1,0.42
7432,1,0.42
2286,1,0.38
1078,0,0.58
6512,1,0.09
8075,1,0.18
770,1,0.05
5359,1,0.37
2154,1,0.0
7032,1,0.78
8974,1,0.45
11129,0,0.35
9688,1,0.25
2363,1,0.34
5829,1,0.6
10275,1,0.44
3991,1,0.0
6658,0,0.83
8955,0,0.28
11924,1,0.27
11383,0,0.49
7960,1,0.24
8058,1,0.29
1554,0,0.37
4064,1,0.5
5305,1,0.38
9031,0,0.14
8538,0,0.29
884,1,0.29
123,1,0.24
5439,1,0.25
6244,0,0.04
6672,0,0.4
10059,1,0.34
7824,1,0.76
4718,0,0.27
9006,1,0.0
2406,0,0.13
5507,0,0.22
9560,1,0.42
5879,0,0.33
8881,1,0.0
861,0,0.82
2123,1,0.29
10594,1,0.48
2130,1,0.26
11823,0,0.14
11358,1,0.43
295,0,0.52
3049,1,0.23
11046,1,0.47
11053,1,0.39
9789,0,0.29
2327,1,0.0
6594,1,0.15
498,1,0.34
1288,0,0.34
8064,0,0.41
3177,0,0.1
5249,0,0.2
6500,1,0.0
6058,1,0.33
5961,1,0.46
6366,1,0.24
483,0,0.28
6509,0,0.59
6556,1,0.41
2004,1,0.43
12006,0,0.26
7278,1,0.22
2552,0,0.45
319,1,0.4
8342,1,0.4
10486,1,0.77
10781,0,0.19
2414,1,0.3
5096,1,0.3
4023,1,0.0
8611,1,0.25
6135,0,0.21
4681,0,0.39
11352,0,0.07
4156,1,0.3
5570,1,0.32
5691,1,0.54
11552,1,0.1
7420,1,0.44
1766,1,0.3
3855,0,1.0
11794,0,0.04
2904,1,0.58
11766,1,0.5
9484,1,0.43
9196,1,0.4
8815,1,0.35
6361,1,0.49
4537,0,0.29
4243,1,0.46
11338,1,0.41
9771,0,0.12
10057,0,0.27
1915,1,0.56
8372,1,0.25
7809,1,0.27
11577,0,0.62
11646,1,0.25
8195,1,0.18
3687,1,0.63
5032,1,0.52
6990,1,0.26
899,0,0.09
10327,0,0.08
7141,1,0.41
7741,1,0.24
12005,1,0.25
5191,1,0.45
552,1,0.5
9745,1,0.57
7782,0,0.09
11217,0,0.21
8790,1,0.46
2132,1,0.6
8282,1,0.29
4055,0,0.32
9661,1,0.23
2750,1,0.43
4436,1,0.38
4388,0,0.18
6215,1,0.14
11988,1,0.0
11911,1,0.09
8209,1,0.38
2892,1,0.59
4502,0,0.8
4519,0,0.37
8642,1,0.09
5468,1,0.45
6840,0,0.34
11973,0,0.59
1920,1,0.61
3321,1,0.41
9285,0,0.39
6875,1,0.76
4132,1,0.28
7812,0,0.18
2380,1,0.3
7866,1,0.48
1716,0,0.19
8324,1,0.19
3357,1,0.0
9446,1,0.53
11792,0,0.12
7669,0,0.04
9644,0,0.36
792,0,0.09
9850,0,0.23
10599,1,0.4
10456,0,0.15
7976,1,0.42
7574,1,0.18
1105,0,0.76
4796,0,0.22
5569,1,0.36
6457,1,0.85
3319,0,0.45
5880,1,0.0
10723,0,0.11
9102,1,0.48
9932,0,0.72
5529,1,0.33
6728,1,0.48
2651,1,0.12
5563,0,0.6
7094,0,0.32
3847,0,0.5
397,1,0.37
6420,1,0.3
6936,1,0.49
9628,1,0.6
9629,1,0.17
6579,1,0.4
10902,1,0.1
3390,1,0.0
7698,1,0.23
3969,1,0.33
3498,0,1.0
11786,1,0.4
4992,0,1.0
1509,1,0.36
9637,1,0.66
8088,1,0.36
3216,1,0.36
3333,0,0.5
10705,1,0.35
6277,0,0.94
2459,0,0.0
5674,1,0.54
10377,1,0.54
6798,1,0.58
9992,0,0.31
8536,1,0.18
3317,1,0.22
4855,0,0.24
9330,1,0.34
5683,1,0.51
3271,0,0.3
9021,0,0.24
11643,1,0.51
1492,0,0.59
6653,1,0.35
7554,0,0.12
3930,0,0.27
9755,1,0.31
11896,0,0.53
4136,0,0.27
5381,0,0.59
6138,0,0.33
2084,1,0.0
7418,1,0.24
3024,1,0.0
5203,1,0.27
11280,1,0.34
7169,0,0.92
2143,0,0.32
11648,0,0.26
296,1,0.35
6302,0,0.46
5316,1,0.45
3155,1,0.43
9841,1,0.33
4955,1,0.44
8204,1,0.26
7793,1,0.32
4188,1,0.32
7652,1,0.65
10010,0,0.24
10534,1,0.14
120,1,0.28
6565,1,0.22
6947,1,0.29
5893,1,0.51
4424,1,0.19
3800,1,0.24
6529,0,0.56
6812,1,0.38
5513,1,0.57
7126,1,0.5
8111,1,0.37
11096,1,0.28
4981,1,0.41
1161,1,0.09
229,1,0.11
2682,1,0.31
1866,1,0.44
10215,1,1.0
5910,0,0.23
9447,1,0.33
3138,1,0.0
1450,0,0.76
8927,1,0.3
248,0,0.48
9825,1,0.37
4297,0,0.39
7970,1,0.21
11958,0,1.0
504,0,0.39
11264,0,0.54
5807,1,0.65
4824,1,0.29
7632,0,0.3
2899,1,0.27
4216,1,0.3
10069,1,0.34
8949,0,0.4
3019,1,0.51
10381,1,0.41
4452,1,0.34
10078,1,0.37
9968,1,0.37
11872,0,0.51
4728,1,0.34
6208,1,0.0
11635,0,0.45
2458,1,0.37
5172,1,0.41
7751,1,0.35
9144,1,0.34
4382,1,0.36
7804,1,0.33
3454,1,0.25
222,0,0.9
1394,1,0.27
8219,1,0.07
591,1,0.34
5574,1,0.39
3949,1,0.23
6312,0,0.04
10048,1,0.34
1190,1,0.5
3201,1,0.48
11737,0,0.33
7912,1,0.24
7394,1,0.54
9564,0,0.41
1276,0,0.22
7615,1,0.62
2340,0,0.02
11696,1,0.0
3875,0,1.0
5788,0,0.12
8782,1,0.41
8263,1,0.19
324,1,0.04
