id,prompt,target
72,"Is the following sentence plausible? ""Fernando Tatis Jr. earned a red card.""",no
74,"Is the following sentence plausible? ""Igor Shesterkin launched a hail mary.""",no
76,"Is the following sentence plausible? ""Philip Rivers drove into the restricted area.""",no
78,"Is the following sentence plausible? ""Nazem Kadri was out at home.""",no
80,"Is the following sentence plausible? ""Mario Gomez scored a reverse layup.""",no
82,"Is the following sentence plausible? ""Drew Brees was flagged on the play.""",yes
84,"Is the following sentence plausible? ""Luis Robert was out at second.""",yes
86,"Is the following sentence plausible? ""T.Y. Hilton drew a flag on the play.""",yes
88,"Is the following sentence plausible? ""Mark Stone spent time in the penalty box in the Stanley Cup.""",yes
90,"Is the following sentence plausible? ""Mike Trout eurostepped to the basket.""",no
92,"Is the following sentence plausible? ""Yaya Toure scored a freekick.""",yes
94,"Is the following sentence plausible? ""Mitchell Marner nutmegged the defender.""",no
96,"Is the following sentence plausible? ""Walker Buehler earned a trip to the penalty box.""",no
98,"Is the following sentence plausible? ""Ben Simmons was called for the goal tend.""",yes
100,"Is the following sentence plausible? ""Brad Hand hit the wheel route.""",no
102,"Is the following sentence plausible? ""Josh Allen caught the screen pass.""",yes
104,"Is the following sentence plausible? ""Amari Cooper scored a penalty kick.""",no
106,"Is the following sentence plausible? ""Willian killed the powerplay.""",no
108,"Is the following sentence plausible? ""Cooper Kupp scored in the third period in the Stanley Cup.""",no
110,"Is the following sentence plausible? ""Sterling Shepard hit a walkoff homer.""",no
112,"Is the following sentence plausible? ""Keenan Allen drew a flag on the play in the NFC championship.""",yes
114,"Is the following sentence plausible? ""Toni Kroos performed a give and go.""",yes
116,"Is the following sentence plausible? ""Sergio Busquets got on base.""",no
118,"Is the following sentence plausible? ""De'Aaron Fox scored a bicycle kick.""",no
120,"Is the following sentence plausible? ""Patrick Kane backhanded a shot in the Stanley Cup.""",yes
122,"Is the following sentence plausible? ""James Karinchak crossed the blue line.""",no
124,"Is the following sentence plausible? ""Steven Stamkos hit the slant pass.""",no
126,"Is the following sentence plausible? ""Patrice Bergeron converted the first down.""",no
128,"Is the following sentence plausible? ""Timo Meier nutmegged the defender in the FA Cup.""",no
130,"Is the following sentence plausible? ""Eden Hazard hit the buzzer beater.""",no
132,"Is the following sentence plausible? ""Nick Castellanos hit the wheel route.""",no
134,"Is the following sentence plausible? ""Sergio Ramos hit nothing but net.""",no
136,"Is the following sentence plausible? ""Leon Draisaitl grounded out to second base in the National League Championship Series.""",no
138,"Is the following sentence plausible? ""Aaron Nola converted the first down.""",no
140,"Is the following sentence plausible? ""Travis Konecny did a maradona on the defender.""",no
142,"Is the following sentence plausible? ""Ryan O'Reilly wristed a shot.""",yes
144,"Is the following sentence plausible? ""Angel Di Maria scored in extra time.""",yes
146,"Is the following sentence plausible? ""Gleyber Torres scored a bicycle kick.""",no
148,"Is the following sentence plausible? ""DeVante Parker was called for icing.""",no
150,"Is the following sentence plausible? ""Carson Wentz caught the screen pass.""",yes
152,"Is the following sentence plausible? ""Keenan Allen beat the buzzer in the Western Conference Finals.""",no
154,"Is the following sentence plausible? ""Brandon Woodruff set the hard screen in the Eastern Conference Finals.""",no
156,"Is the following sentence plausible? ""Nerlens Noel was out at home.""",no
158,"Is the following sentence plausible? ""Klaas Jan Huntelaar shot the puck.""",no
160,"Is the following sentence plausible? ""Joe Burrow caught the back shoulder fade in the Superbowl.""",yes
162,"Is the following sentence plausible? ""Gerrit Cole set the hard screen.""",no
164,"Is the following sentence plausible? ""Kyle Tucker took a left footed shot.""",no
166,"Is the following sentence plausible? ""Deshaun Watson was flagged on the play.""",yes
168,"Is the following sentence plausible? ""Juan Soto took ball four.""",yes
170,"Is the following sentence plausible? ""Caris LeVert scored a reverse layup.""",yes
172,"Is the following sentence plausible? ""Trae Young got into the endzone.""",no
174,"Is the following sentence plausible? ""A.J. Green scored in the third period.""",no
176,"Is the following sentence plausible? ""Fred VanVleet passed the puck.""",no
178,"Is the following sentence plausible? ""Javier Mascherano took a left footed shot.""",yes
180,"Is the following sentence plausible? ""Pete Alonso hit a triple in the World Series.""",yes
182,"Is the following sentence plausible? ""Francisco Lindor walked on ball four.""",yes
184,"Is the following sentence plausible? ""Stefon Diggs hit the slant pass.""",yes
186,"Is the following sentence plausible? ""George Springer committed a blocking foul.""",no
188,"Is the following sentence plausible? ""Mitchell Robinson airballed the shot.""",yes
190,"Is the following sentence plausible? ""Vincent Kompany scored a bicycle kick.""",yes
192,"Is the following sentence plausible? ""Kailer Yamamoto caught the back shoulder fade.""",no
194,"Is the following sentence plausible? ""Collin Sexton hit the buzzer beater.""",yes
196,"Is the following sentence plausible? ""Nick Foles lost control of the puck.""",no
198,"Is the following sentence plausible? ""Kyle Connor eurostepped to the basket in the Western Conference Finals.""",no
200,"Is the following sentence plausible? ""Dani Alves took the snap.""",no
202,"Is the following sentence plausible? ""Mark Stone hit a triple.""",no
204,"Is the following sentence plausible? ""John Brown went for it on fourth down in the NFC championship.""",yes
206,"Is the following sentence plausible? ""Kyle Tucker stepped on first base.""",yes
208,"Is the following sentence plausible? ""Mookie Betts took a side-step three.""",no
210,"Is the following sentence plausible? ""Juan Soto did a double stepover.""",no
212,"Is the following sentence plausible? ""Dylan Larkin walked on ball four.""",no
214,"Is the following sentence plausible? ""Caris LeVert scored a reverse dunk.""",yes
216,"Is the following sentence plausible? ""Robert Woods killed the powerplay.""",no
218,"Is the following sentence plausible? ""Tristan Jarry dunked the ball.""",no
220,"Is the following sentence plausible? ""Michael Thomas took the snap.""",yes
222,"Is the following sentence plausible? ""Mookie Betts scored on the power play.""",no
224,"Is the following sentence plausible? ""Toni Kroos took a throw in in the Champions Leage Semifinal.""",yes
226,"Is the following sentence plausible? ""Allen Robinson gained five yards.""",yes
228,"Is the following sentence plausible? ""Juan Mata caught the screen pass.""",no
230,"Is the following sentence plausible? ""Mike Williams scored a bicycle kick in the FA Cup.""",no
232,"Is the following sentence plausible? ""Jayson Tatum took a side-step three in the NBA Championship.""",yes
234,"Is the following sentence plausible? ""James Karinchak worked a full count.""",yes
236,"Is the following sentence plausible? ""Stephen Curry scored a reverse layup.""",yes
238,"Is the following sentence plausible? ""Ryan Fitzpatrick scored a touchdown.""",yes
240,"Is the following sentence plausible? ""Kenta Maeda caught the screen pass.""",no
242,"Is the following sentence plausible? ""Justin Herbert maradona'd the defender.""",no
244,"Is the following sentence plausible? ""Darius Slayton ran out of bounds in the AFC championship.""",yes
246,"Is the following sentence plausible? ""Pepe converted the first down.""",no
248,"Is the following sentence plausible? ""Ryan O'Reilly hit the wheel route.""",no
1,"Is the following sentence plausible? ""John Carlson scored in the third period.""",yes
3,"Is the following sentence plausible? ""Deshaun Watson was called for the goal tend in the Eastern Conference Finals.""",no
5,"Is the following sentence plausible? ""John Tavares earned a trip to the penalty box in the Stanley Cup.""",yes
7,"Is the following sentence plausible? ""Bryce Harper hit the back shoulder fade.""",no
9,"Is the following sentence plausible? ""Robin Lehner launched the desperation heave.""",no
11,"Is the following sentence plausible? ""Kwadwo Asamoah was flagged on the play.""",no
13,"Is the following sentence plausible? ""Jayson Tatum nutmegged the defender.""",no
15,"Is the following sentence plausible? ""Frederik Andersen crossed the blue line in the Stanley Cup.""",yes
17,"Is the following sentence plausible? ""Adam Thielen scored in added time.""",no
19,"Is the following sentence plausible? ""Giorgio Chiellini committed a handball in the FA Cup.""",yes
21,"Is the following sentence plausible? ""Frederik Andersen took a three.""",no
23,"Is the following sentence plausible? ""Gerard Pique scored a corner kick.""",yes
25,"Is the following sentence plausible? ""Corbin Burnes earned an indirect kick.""",no
27,"Is the following sentence plausible? ""Jonas Valanciunas beat the buzzer.""",yes
29,"Is the following sentence plausible? ""Nazem Kadri took a charge in the NBA Championship.""",no
31,"Is the following sentence plausible? ""Malcolm Brogdon banked the shot in.""",yes
33,"Is the following sentence plausible? ""Jakub Vrana hit a walkoff homer.""",no
35,"Is the following sentence plausible? ""Aleksander Barkov passed the puck.""",yes
37,"Is the following sentence plausible? ""Draymond Green threw a touchdown.""",no
39,"Is the following sentence plausible? ""Robert Woods converted the first down.""",yes
41,"Is the following sentence plausible? ""Neymar took a backhand shot in the Stanley Cup.""",no
43,"Is the following sentence plausible? ""Fred VanVleet scored a freekick in the Champions League Final.""",no
45,"Is the following sentence plausible? ""Edinson Cavani caught the screen pass.""",no
47,"Is the following sentence plausible? ""Petr Cech bricked the three pointer.""",no
49,"Is the following sentence plausible? ""Robert Lewandowski threw a touchdown.""",no
51,"Is the following sentence plausible? ""Drew Brees went for it on fourth down.""",yes
53,"Is the following sentence plausible? ""Santi Cazorla earned a red card in the Champions League Final.""",yes
55,"Is the following sentence plausible? ""Gleyber Torres got a base hit.""",yes
57,"Is the following sentence plausible? ""Brandin Cooks went for it on fourth down.""",yes
59,"Is the following sentence plausible? ""Javier Zanetti watched the pitch go by in the National League Championship Series.""",no
61,"Is the following sentence plausible? ""Tyler Boyd hit the screen pass in the NFC divisional round.""",yes
63,"Is the following sentence plausible? ""Joao Moutinho was out at third.""",no
65,"Is the following sentence plausible? ""Tuukka Rask killed the powerplay.""",yes
67,"Is the following sentence plausible? ""Jordan Binnington scored in the third period.""",yes
69,"Is the following sentence plausible? ""Didier Drogba got into the endzone.""",no
71,"Is the following sentence plausible? ""Pedro struck out the side.""",no
73,"Is the following sentence plausible? ""Evander Kane hit the slant pass in the AFC divisional round.""",no
75,"Is the following sentence plausible? ""Gerrit Cole committed a handball in the European Cup.""",no
77,"Is the following sentence plausible? ""Norman Powell committed a blocking foul.""",yes
79,"Is the following sentence plausible? ""Sterling Shepard converted the first down.""",yes
81,"Is the following sentence plausible? ""Andres Iniesta performed a give and go.""",yes
83,"Is the following sentence plausible? ""Ramires scored a header goal.""",yes
85,"Is the following sentence plausible? ""Matthew Stafford launched a hail mary.""",yes
87,"Is the following sentence plausible? ""Courtland Sutton hit a triple.""",no
89,"Is the following sentence plausible? ""Dejounte Murray took a side-step three.""",yes
91,"Is the following sentence plausible? ""Josh Allen hit the screen pass.""",yes
93,"Is the following sentence plausible? ""Sean Couturier maradona'd the defender.""",no
95,"Is the following sentence plausible? ""Calvin Ridley skated behind the net.""",no
97,"Is the following sentence plausible? ""Carlos Tevez skated backwards.""",no
99,"Is the following sentence plausible? ""Marvin Jones lost control of the puck.""",no
101,"Is the following sentence plausible? ""Aleksander Barkov bricked the three pointer.""",no
103,"Is the following sentence plausible? ""Connor McDavid threw a touchdown in the NFC divisional round.""",no
105,"Is the following sentence plausible? ""Mario Balotelli took a left footed shot in the Champions League Final.""",yes
107,"Is the following sentence plausible? ""Kendrick Nunn took a charge.""",yes
109,"Is the following sentence plausible? ""Sean Couturier passed the puck in the Stanley Cup.""",yes
111,"Is the following sentence plausible? ""Jesus Luzardo was called for slashing.""",no
113,"Is the following sentence plausible? ""Jamal Murray walked on ball four.""",no
115,"Is the following sentence plausible? ""Mitchell Trubisky caught the screen pass.""",yes
117,"Is the following sentence plausible? ""Domantas Sabonis gained five yards in the AFC championship.""",no
119,"Is the following sentence plausible? ""James Harden shot from outside the eighteen.""",no
121,"Is the following sentence plausible? ""Malcolm Brogdon eurostepped to the basket in the NBA Championship.""",yes
123,"Is the following sentence plausible? ""Joe Burrow gained five yards.""",yes
125,"Is the following sentence plausible? ""John Carlson entered the attacking zone in the Stanley Cup.""",yes
127,"Is the following sentence plausible? ""Luke Voit was out at first.""",yes
129,"Is the following sentence plausible? ""Max Scherzer was safe at first.""",yes
131,"Is the following sentence plausible? ""Neal Pionk shot from the six yard line.""",no
133,"Is the following sentence plausible? ""Tom Brady was safe at first.""",no
135,"Is the following sentence plausible? ""Khyri Thomas  changed direction in the backfield in the NFC championship.""",no
137,"Is the following sentence plausible? ""Bastian Schweinsteiger scored in added time.""",yes
139,"Is the following sentence plausible? ""Ketel Marte got into the endzone.""",no
141,"Is the following sentence plausible? ""Pierre-Luc Dubois skated backwards.""",yes
143,"Is the following sentence plausible? ""Miro Heiskanen earned a trip to the penalty box.""",yes
145,"Is the following sentence plausible? ""Sam Darnold scored on the power play in the Stanley Cup.""",no
147,"Is the following sentence plausible? ""Tyler Glasnow scored a penalty kick.""",no
149,"Is the following sentence plausible? ""Jayson Tatum was called for the goal tend.""",yes
151,"Is the following sentence plausible? ""Bryce Harper fumbled the ball.""",no
153,"Is the following sentence plausible? ""Marcell Ozuna scored a touchdown.""",no
155,"Is the following sentence plausible? ""Jonas Valanciunas beat the buzzer.""",yes
157,"Is the following sentence plausible? ""Paulinho earned an indirect kick in the FA Cup.""",yes
159,"Is the following sentence plausible? ""David Pastrnak skated backwards.""",yes
161,"Is the following sentence plausible? ""Sergio Aguero maradona'd the defender.""",yes
163,"Is the following sentence plausible? ""CJ McCollum shot from the six yard line.""",no
165,"Is the following sentence plausible? ""Jakub Vrana skated backwards.""",yes
167,"Is the following sentence plausible? ""Tyler Glasnow watched the pitch go by.""",yes
169,"Is the following sentence plausible? ""Anthony Davis beat the buzzer.""",yes
171,"Is the following sentence plausible? ""Andrei Svechnikov took ball four.""",no
173,"Is the following sentence plausible? ""Nathan MacKinnon bricked the three pointer in the Eastern Conference Finals.""",no
175,"Is the following sentence plausible? ""Elias Lindholm took the snap.""",no
177,"Is the following sentence plausible? ""Frederik Andersen converted the first down.""",no
179,"Is the following sentence plausible? ""Mike Trout hit a walkoff homer.""",yes
181,"Is the following sentence plausible? ""Anthony Rizzo skated backwards in the Stanley Cup.""",no
183,"Is the following sentence plausible? ""Klaas Jan Huntelaar scored the easy layup.""",no
185,"Is the following sentence plausible? ""Diego Forlan did a maradona on the defender.""",yes
187,"Is the following sentence plausible? ""Arjen Robben crossed the blue line in the Stanley Cup.""",no
189,"Is the following sentence plausible? ""Gabriel Landeskog launched the desperation heave.""",no
191,"Is the following sentence plausible? ""Mathew Barzal called for the screen.""",no
193,"Is the following sentence plausible? ""Patrice Bergeron took a backhand shot.""",yes
195,"Is the following sentence plausible? ""Stephan El Shaarawy shot with the left foot.""",yes
197,"Is the following sentence plausible? ""Ryan Nugent-Hopkins killed the powerplay.""",yes
199,"Is the following sentence plausible? ""Luka Modric went in studs up in the FA Cup.""",yes
201,"Is the following sentence plausible? ""Russell Westbrook scored on the power play.""",no
203,"Is the following sentence plausible? ""Teuvo Teravainen shot the puck.""",yes
205,"Is the following sentence plausible? ""Kwadwo Asamoah beat the shot clock in the Eastern Conference Finals.""",no
207,"Is the following sentence plausible? ""Neymar did a maradona on the defender in the Champions Leage Semifinal.""",yes
209,"Is the following sentence plausible? ""Sonny Gray was out at second.""",yes
211,"Is the following sentence plausible? ""Juan Mata scored a bicycle kick in the Champions League Final.""",yes
213,"Is the following sentence plausible? ""Brandon Lowe took a left footed shot.""",no
215,"Is the following sentence plausible? ""Emmanuel Sanders got a base hit.""",no
217,"Is the following sentence plausible? ""Jonathan Marchessault went five hole.""",yes
219,"Is the following sentence plausible? ""Wayne Rooney watched the pitch go by.""",no
221,"Is the following sentence plausible? ""Deshaun Watson took a corner kick.""",no
223,"Is the following sentence plausible? ""Tuukka Rask hit a double.""",no
225,"Is the following sentence plausible? ""Mike Williams fumbled the ball in the Superbowl.""",yes
227,"Is the following sentence plausible? ""Mario Gomez scored a reverse layup.""",no
229,"Is the following sentence plausible? ""Jamison Crowder drew a flag on the play.""",yes
231,"Is the following sentence plausible? ""Petr Cech was safe at first.""",no
233,"Is the following sentence plausible? ""Thomas Muller hit a triple.""",no
235,"Is the following sentence plausible? ""Jerry Jeudy killed the powerplay.""",no
237,"Is the following sentence plausible? ""Mikal Bridges scored a windmill dunk.""",yes
239,"Is the following sentence plausible? ""Jaylen Brown comitted a three second violation.""",yes
241,"Is the following sentence plausible? ""Chris Godwin crossed the blue line in the Stanley Cup.""",no
243,"Is the following sentence plausible? ""Blake Snell hit a single.""",yes
245,"Is the following sentence plausible? ""Nicklas Backstrom earned a trip to the penalty box.""",yes
247,"Is the following sentence plausible? ""Kenta Maeda threw to first base in the American League Championship Series.""",yes
249,"Is the following sentence plausible? ""Marcell Ozuna hit into a double play.""",yes
